ANO,CODMUNRES,SUICIDES
2017,280050,1
2017,280060,1
2017,280067,2
2017,280100,2
2017,280120,2
2017,280130,3
2017,280140,2
2017,280210,3
2017,280260,1
2017,280270,1
2017,280290,10
2017,280300,1
2017,280320,1
2017,280330,1
2017,280340,2
2017,280350,10
2017,280360,2
2017,280370,2
2017,280380,1
2017,280390,1
2017,280430,1
2017,280445,1
2017,280450,3
2017,280460,2
2017,280470,1
2017,280480,4
2017,280490,3
2017,280530,1
2017,280540,4
2017,280550,2
2017,280560,2
2017,280570,1
2017,280620,1
2017,280670,4
2017,280680,2
2017,280710,6
2017,280740,3
2017,280760,1
2017,290000,1
2017,290010,2
2017,290020,1
2017,290030,1
2017,290035,1
2017,290050,1
2017,290070,13
2017,290100,4
2017,290110,1
2017,290120,1
2017,290130,2
2017,290140,1
2017,290190,1
2017,290200,4
2017,290210,1
2017,290260,1
2017,290270,1
2017,290280,2
2017,290290,1
2017,290320,6
2017,290323,3
2017,290327,2
2017,290330,1
2017,290360,2
2017,290370,1
2017,290380,2
2017,290390,5
2017,290410,1
2017,290420,1
2017,290430,1
2017,290440,1
2017,290450,2
2017,290460,1
2017,290475,3
2017,290490,2
2017,290510,1
2017,290520,3
2017,290530,1
2017,290540,1
2017,290560,1
2017,290570,7
2017,290580,1
2017,290590,4
2017,290600,2
2017,290610,2
2017,290620,1
2017,290630,1
2017,290640,1
2017,290650,3
2017,290660,1
2017,290670,2
2017,290682,1
2017,290687,3
2017,290690,1
2017,290710,4
2017,290720,3
2017,290730,2
2017,290750,3
2017,290755,1
2017,290760,2
2017,290790,1
2017,290800,2
2017,290830,1
2017,290840,2
2017,290850,1
2017,290860,1
2017,290910,4
2017,290930,2
2017,290940,2
2017,290950,1
2017,290960,1
2017,290980,5
2017,290990,3
2017,291005,5
2017,291010,1
2017,291040,1
2017,291050,1
2017,291060,1
2017,291070,5
2017,291072,6
2017,291075,1
2017,291080,10
2017,291085,2
2017,291100,1
2017,291110,2
2017,291160,2
2017,291170,8
2017,291180,1
2017,291190,2
2017,291220,2
2017,291250,2
2017,291270,1
2017,291290,1
2017,291300,2
2017,291310,3
2017,291350,2
2017,291360,5
2017,291400,4
2017,291410,1
2017,291440,1
2017,291460,4
2017,291470,4
2017,291480,14
2017,291500,2
2017,291510,1
2017,291520,1
2017,291530,1
2017,291535,2
2017,291550,1
2017,291560,2
2017,291580,2
2017,291600,1
2017,291610,1
2017,291620,1
2017,291630,1
2017,291640,2
2017,291650,1
2017,291670,1
2017,291680,1
2017,291685,1
2017,291690,1
2017,291700,1
2017,291750,6
2017,291760,3
2017,291770,2
2017,291780,1
2017,291800,8
2017,291810,3
2017,291820,1
2017,291830,1
2017,291840,13
2017,291870,1
2017,291880,1
2017,291900,1
2017,291905,1
2017,291915,2
2017,291920,5
2017,291930,2
2017,291950,2
2017,291980,3
2017,292010,2
2017,292040,1
2017,292050,1
2017,292060,4
2017,292100,1
2017,292110,1
2017,292120,3
2017,292130,2
2017,292140,1
2017,292150,1
2017,292200,2
2017,292225,1
2017,292230,2
2017,292240,4
2017,292260,1
2017,292280,1
2017,292303,2
2017,292305,1
2017,292320,2
2017,292330,1
2017,292340,5
2017,292360,1
2017,292370,1
2017,292390,1
2017,292400,4
2017,292405,1
2017,292420,1
2017,292430,2
2017,292440,1
2017,292450,1
2017,292460,1
2017,292490,1
2017,292500,1
2017,292510,2
2017,292520,1
2017,292525,1
2017,292530,4
2017,292550,1
2017,292560,1
2017,292570,1
2017,292575,1
2017,292590,1
2017,292593,2
2017,292600,7
2017,292620,2
2017,292630,1
2017,292640,2
2017,292650,1
2017,292660,1
2017,292670,1
2017,292700,2
2017,292720,1
2017,292730,1
2017,292740,74
2017,292750,1
2017,292760,2
2017,292770,2
2017,292800,2
2017,292805,2
2017,292810,1
2017,292820,3
2017,292840,1
2017,292870,6
2017,292880,1
2017,292890,1
2017,292900,2
2017,292905,1
2017,292910,2
2017,292925,1
2017,292930,1
2017,292937,1
2017,292940,1
2017,292950,4
2017,292960,1
2017,292970,2
2017,292975,1
2017,292990,3
2017,293010,7
2017,293015,2
2017,293020,2
2017,293050,2
2017,293060,1
2017,293070,5
2017,293076,2
2017,293080,1
2017,293105,1
2017,293135,2
2017,293170,1
2017,293180,1
2017,293200,1
2017,293220,1
2017,293230,1
2017,293240,1
2017,293245,1
2017,293250,1
2017,293280,1
2017,293290,2
2017,293300,2
2017,293305,1
2017,293315,1
2017,293320,3
2017,293325,1
2017,293330,21
2017,293360,6
2017,310000,1
2017,310010,3
2017,310020,3
2017,310040,1
2017,310050,1
2017,310060,3
2017,310090,1
2017,310130,1
2017,310150,1
2017,310160,14
2017,310163,1
2017,310200,3
2017,310210,2
2017,310260,7
2017,310270,1
2017,310290,1
2017,310340,1
2017,310350,2
2017,310360,1
2017,310370,2
2017,310400,7
2017,310420,6
2017,310430,2
2017,310440,1
2017,310450,1
2017,310480,1
2017,310490,1
2017,310500,2
2017,310510,6
2017,310520,1
2017,310530,2
2017,310540,1
2017,310560,11
2017,310570,1
2017,310600,1
2017,310620,166
2017,310630,1
2017,310650,2
2017,310670,12
2017,310710,1
2017,310740,4
2017,310750,4
2017,310780,1
2017,310800,1
2017,310825,1
2017,310840,1
2017,310860,3
2017,310880,1
2017,310890,1
2017,310910,1
2017,310920,1
2017,310925,1
2017,310930,3
2017,310950,3
2017,310960,1
2017,310970,2
2017,310990,1
2017,311000,1
2017,311030,3
2017,311040,1
2017,311050,1
2017,311060,5
2017,311070,1
2017,311100,3
2017,311110,1
2017,311120,4
2017,311130,2
2017,311150,2
2017,311160,1
2017,311200,1
2017,311210,1
2017,311250,1
2017,311260,1
2017,311280,2
2017,311290,1
2017,311320,1
2017,311330,1
2017,311340,8
2017,311350,1
2017,311360,1
2017,311380,1
2017,311410,3
2017,311420,6
2017,311430,8
2017,311450,2
2017,311455,1
2017,311460,3
2017,311480,1
2017,311530,7
2017,311545,1
2017,311547,1
2017,311550,1
2017,311570,1
2017,311580,3
2017,311615,1
2017,311630,2
2017,311660,4
2017,311670,1
2017,311730,2
2017,311760,1
2017,311770,2
2017,311790,2
2017,311800,3
2017,311810,2
2017,311820,2
2017,311830,8
2017,311860,31
2017,311880,2
2017,311910,2
2017,311920,1
2017,311930,4
2017,311940,7
2017,311960,2
2017,312020,2
2017,312030,1
2017,312040,1
2017,312050,1
2017,312070,1
2017,312080,4
2017,312090,8
2017,312110,2
2017,312140,4
2017,312160,1
2017,312190,1
2017,312200,2
2017,312210,2
2017,312220,1
2017,312230,20
2017,312235,1
2017,312247,1
2017,312260,1
2017,312290,1
2017,312320,4
2017,312330,2
2017,312340,1
2017,312352,2
2017,312360,7
2017,312390,1
2017,312400,3
2017,312410,3
2017,312430,1
2017,312450,2
2017,312470,1
2017,312490,2
2017,312510,1
2017,312540,1
2017,312570,1
2017,312595,1
2017,312610,12
2017,312650,1
2017,312670,3
2017,312710,3
2017,312733,4
2017,312738,3
2017,312740,1
2017,312760,2
2017,312770,17
2017,312790,1
2017,312800,6
2017,312810,1
2017,312830,2
2017,312840,1
2017,312850,1
2017,312860,1
2017,312870,4
2017,312950,3
2017,312980,9
2017,313020,3
2017,313030,1
2017,313050,3
2017,313090,1
2017,313100,1
2017,313110,1
2017,313115,1
2017,313120,3
2017,313130,16
2017,313160,1
2017,313170,10
2017,313190,5
2017,313200,1
2017,313210,1
2017,313220,1
2017,313230,1
2017,313240,11
2017,313290,1
2017,313300,2
2017,313310,1
2017,313350,8
2017,313360,2
2017,313370,1
2017,313380,18
2017,313410,1
2017,313420,5
2017,313440,2
2017,313450,1
2017,313460,3
2017,313470,1
2017,313480,1
2017,313490,2
2017,313505,1
2017,313510,5
2017,313520,7
2017,313530,2
2017,313540,1
2017,313545,1
2017,313550,2
2017,313570,2
2017,313590,1
2017,313600,1
2017,313610,2
2017,313620,1
2017,313630,6
2017,313655,1
2017,313660,1
2017,313670,27
2017,313695,1
2017,313700,1
2017,313720,1
2017,313730,1
2017,313740,3
2017,313750,4
2017,313753,1
2017,313760,1
2017,313770,1
2017,313780,3
2017,313820,8
2017,313830,1
2017,313840,3
2017,313850,1
2017,313860,2
2017,313862,2
2017,313867,1
2017,313870,3
2017,313880,1
2017,313890,1
2017,313900,2
2017,313910,2
2017,313920,1
2017,313925,1
2017,313940,5
2017,313950,1
2017,313960,1
2017,313990,1
2017,314000,5
2017,314050,3
2017,314053,2
2017,314070,1
2017,314100,1
2017,314110,1
2017,314140,1
2017,314150,1
2017,314160,1
2017,314170,2
2017,314180,5
2017,314200,2
2017,314220,1
2017,314230,1
2017,314260,1
2017,314270,2
2017,314290,1
2017,314300,4
2017,314310,2
2017,314320,1
2017,314330,14
2017,314340,1
2017,314345,2
2017,314350,1
2017,314380,1
2017,314390,5
2017,314400,1
2017,314410,3
2017,314450,1
2017,314460,3
2017,314480,9
2017,314510,5
2017,314520,10
2017,314530,3
2017,314537,1
2017,314550,1
2017,314560,10
2017,314590,4
2017,314600,1
2017,314610,2
2017,314640,2
2017,314650,1
2017,314655,1
2017,314690,3
2017,314700,8
2017,314710,15
2017,314720,5
2017,314730,5
2017,314740,2
2017,314750,1
2017,314760,1
2017,314770,1
2017,314790,11
2017,314800,22
2017,314810,12
2017,314860,3
2017,314870,1
2017,314875,1
2017,314880,1
2017,314910,2
2017,314930,2
2017,314970,1
2017,314980,3
2017,314990,3
2017,315030,1
2017,315050,3
2017,315060,3
2017,315070,1
2017,315080,2
2017,315100,3
2017,315120,2
2017,315130,1
2017,315140,3
2017,315150,1
2017,315170,3
2017,315180,11
2017,315200,4
2017,315210,3
2017,315217,1
2017,315220,2
2017,315230,1
2017,315240,1
2017,315250,8
2017,315260,1
2017,315270,1
2017,315280,3
2017,315300,1
2017,315310,1
2017,315330,1
2017,315340,8
2017,315360,4
2017,315380,1
2017,315400,3
2017,315440,1
2017,315445,2
2017,315460,16
2017,315470,2
2017,315490,2
2017,315520,1
2017,315530,1
2017,315540,3
2017,315560,2
2017,315570,1
2017,315580,4
2017,315610,2
2017,315640,1
2017,315645,1
2017,315670,5
2017,315680,1
2017,315700,4
2017,315710,1
2017,315720,3
2017,315725,1
2017,315730,1
2017,315770,1
2017,315780,20
2017,315800,2
2017,315820,1
2017,315830,1
2017,315850,2
2017,315900,1
2017,315920,3
2017,315930,1
2017,315960,2
2017,315990,1
2017,316040,4
2017,316060,1
2017,316070,2
2017,316080,1
2017,316105,2
2017,316110,3
2017,316130,1
2017,316140,1
2017,316150,1
2017,316180,1
2017,316190,2
2017,316210,1
2017,316240,2
2017,316245,5
2017,316250,9
2017,316260,2
2017,316270,1
2017,316290,2
2017,316292,2
2017,316294,1
2017,316295,1
2017,316320,1
2017,316350,1
2017,316370,6
2017,316380,1
2017,316400,1
2017,316430,2
2017,316443,1
2017,316450,1
2017,316460,1
2017,316470,12
2017,316480,2
2017,316490,1
2017,316500,2
2017,316510,1
2017,316520,1
2017,316530,1
2017,316540,1
2017,316553,1
2017,316557,2
2017,316580,1
2017,316620,2
2017,316660,1
2017,316670,2
2017,316680,1
2017,316690,3
2017,316695,1
2017,316710,1
2017,316720,18
2017,316750,1
2017,316760,2
2017,316790,2
2017,316800,1
2017,316810,1
2017,316840,3
2017,316860,10
2017,316870,4
2017,316890,2
2017,316900,2
2017,316905,1
2017,316910,2
2017,316930,7
2017,316935,4
2017,316940,2
2017,316980,1
2017,316990,5
2017,317000,1
2017,317010,8
2017,317020,49
2017,317040,4
2017,317050,1
2017,317052,1
2017,317070,10
2017,317080,4
2017,317090,1
2017,317100,1
2017,317103,1
2017,317115,1
2017,317120,3
2017,317130,8
2017,317170,3
2017,317180,2
2017,317190,1
2017,317200,4
2017,317220,1
2017,320010,5
2017,320020,1
2017,320030,1
2017,320060,3
2017,320080,4
2017,320090,4
2017,320100,1
2017,320115,2
2017,320120,10
2017,320130,21
2017,320140,1
2017,320150,6
2017,320170,1
2017,320180,1
2017,320190,1
2017,320210,2
2017,320230,2
2017,320240,4
2017,320245,3
2017,320250,1
2017,320260,1
2017,320265,1
2017,320270,1
2017,320280,1
2017,320290,3
2017,320300,3
2017,320305,3
2017,320316,1
2017,320320,13
2017,320335,1
2017,320370,2
2017,320380,2
2017,320390,4
2017,320400,1
2017,320405,2
2017,320425,2
2017,320435,1
2017,320440,1
2017,320450,2
2017,320455,9
2017,320460,2
2017,320470,1
2017,320490,3
2017,320495,1
2017,320500,20
2017,320501,3
2017,320503,1
2017,320506,5
2017,320510,2
2017,320515,1
2017,320517,2
2017,320520,15
2017,320530,23
2017,330000,4
2017,330010,8
2017,330015,2
2017,330020,6
2017,330023,3
2017,330040,10
2017,330045,11
2017,330050,1
2017,330060,1
2017,330070,10
2017,330080,6
2017,330090,2
2017,330095,1
2017,330100,23
2017,330110,2
2017,330115,1
2017,330130,1
2017,330150,1
2017,330160,1
2017,330170,25
2017,330185,1
2017,330187,4
2017,330190,11
2017,330200,4
2017,330220,3
2017,330225,4
2017,330227,3
2017,330230,2
2017,330240,11
2017,330250,9
2017,330260,2
2017,330270,4
2017,330285,3
2017,330290,1
2017,330300,2
2017,330320,4
2017,330330,24
2017,330340,11
2017,330350,14
2017,330390,11
2017,330395,1
2017,330414,3
2017,330415,1
2017,330420,4
2017,330430,1
2017,330440,2
2017,330452,6
2017,330455,250
2017,330460,1
2017,330475,7
2017,330480,1
2017,330490,27
2017,330500,4
2017,330510,11
2017,330515,2
2017,330520,5
2017,330530,1
2017,330540,2
2017,330550,1
2017,330555,1
2017,330560,1
2017,330575,1
2017,330580,11
2017,330600,2
2017,330610,2
2017,330620,1
2017,330630,11
2017,350000,4
2017,350010,2
2017,350030,3
2017,350050,1
2017,350055,1
2017,350070,7
2017,350075,1
2017,350080,2
2017,350090,1
2017,350100,3
2017,350120,2
2017,350160,9
2017,350170,3
2017,350190,8
2017,350210,3
2017,350230,1
2017,350250,1
2017,350270,6
2017,350280,18
2017,350290,1
2017,350320,13
2017,350330,14
2017,350340,1
2017,350380,4
2017,350390,12
2017,350400,7
2017,350410,11
2017,350420,2
2017,350440,1
2017,350450,8
2017,350460,2
2017,350470,1
2017,350490,1
2017,350520,2
2017,350530,2
2017,350550,11
2017,350560,3
2017,350570,18
2017,350590,3
2017,350600,25
2017,350610,2
2017,350630,4
2017,350635,2
2017,350650,5
2017,350660,1
2017,350670,1
2017,350680,1
2017,350690,2
2017,350700,2
2017,350710,1
2017,350750,10
2017,350760,16
2017,350790,2
2017,350800,2
2017,350840,2
2017,350850,2
2017,350860,2
2017,350870,1
2017,350880,1
2017,350890,1
2017,350900,6
2017,350910,1
2017,350920,4
2017,350925,5
2017,350940,3
2017,350950,65
2017,350960,7
2017,350970,1
2017,350980,1
2017,351020,2
2017,351040,4
2017,351050,9
2017,351060,19
2017,351070,5
2017,351080,1
2017,351110,8
2017,351140,3
2017,351150,1
2017,351160,1
2017,351200,2
2017,351220,3
2017,351240,2
2017,351270,1
2017,351280,3
2017,351300,9
2017,351310,1
2017,351320,1
2017,351330,1
2017,351340,6
2017,351350,3
2017,351360,2
2017,351380,21
2017,351390,1
2017,351410,6
2017,351430,1
2017,351440,1
2017,351450,1
2017,351460,1
2017,351480,1
2017,351490,1
2017,351500,5
2017,351510,2
2017,351515,4
2017,351518,6
2017,351520,2
2017,351550,4
2017,351570,10
2017,351600,1
2017,351620,26
2017,351630,5
2017,351640,2
2017,351660,1
2017,351670,6
2017,351690,1
2017,351700,1
2017,351710,1
2017,351740,2
2017,351770,1
2017,351790,1
2017,351800,1
2017,351810,1
2017,351830,1
2017,351840,6
2017,351850,1
2017,351860,2
2017,351870,9
2017,351880,43
2017,351885,1
2017,351890,1
2017,351907,7
2017,351910,1
2017,351920,1
2017,351925,2
2017,351930,4
2017,351960,5
2017,351970,8
2017,351980,1
2017,352010,4
2017,352020,3
2017,352030,1
2017,352042,1
2017,352044,1
2017,352050,9
2017,352080,1
2017,352100,3
2017,352140,3
2017,352160,1
2017,352170,2
2017,352180,4
2017,352190,2
2017,352200,1
2017,352210,11
2017,352220,3
2017,352230,19
2017,352240,5
2017,352250,6
2017,352260,16
2017,352270,4
2017,352280,1
2017,352300,1
2017,352310,15
2017,352320,8
2017,352330,1
2017,352340,5
2017,352350,4
2017,352360,3
2017,352390,7
2017,352400,2
2017,352410,2
2017,352430,5
2017,352440,14
2017,352460,1
2017,352470,3
2017,352480,3
2017,352500,6
2017,352510,3
2017,352520,2
2017,352530,8
2017,352550,1
2017,352570,2
2017,352580,1
2017,352590,25
2017,352600,1
2017,352620,1
2017,352640,1
2017,352670,6
2017,352680,3
2017,352690,20
2017,352710,5
2017,352720,8
2017,352730,3
2017,352740,3
2017,352760,1
2017,352800,1
2017,352830,1
2017,352840,4
2017,352850,5
2017,352880,1
2017,352900,17
2017,352920,2
2017,352930,2
2017,352940,12
2017,352980,1
2017,352990,1
2017,353030,2
2017,353050,2
2017,353060,33
2017,353070,11
2017,353080,8
2017,353090,1
2017,353110,3
2017,353130,3
2017,353140,1
2017,353150,4
2017,353160,1
2017,353180,3
2017,353190,1
2017,353200,1
2017,353205,1
2017,353240,1
2017,353300,1
2017,353340,2
2017,353350,3
2017,353390,2
2017,353430,1
2017,353440,35
2017,353460,1
2017,353470,8
2017,353480,1
2017,353490,3
2017,353510,2
2017,353520,1
2017,353530,1
2017,353540,1
2017,353550,1
2017,353580,1
2017,353600,2
2017,353620,1
2017,353640,3
2017,353650,6
2017,353660,1
2017,353670,6
2017,353680,1
2017,353700,1
2017,353710,3
2017,353730,8
2017,353760,5
2017,353780,7
2017,353800,8
2017,353810,3
2017,353820,4
2017,353830,1
2017,353850,2
2017,353860,2
2017,353870,23
2017,353880,5
2017,353890,3
2017,353910,1
2017,353920,1
2017,353930,4
2017,353950,4
2017,353980,3
2017,354000,2
2017,354010,1
2017,354020,6
2017,354040,1
2017,354060,6
2017,354070,6
2017,354075,1
2017,354080,3
2017,354085,1
2017,354100,24
2017,354105,1
2017,354120,2
2017,354130,3
2017,354140,11
2017,354150,4
2017,354160,4
2017,354165,1
2017,354190,1
2017,354220,1
2017,354240,1
2017,354250,2
2017,354260,1
2017,354290,3
2017,354300,2
2017,354310,1
2017,354325,1
2017,354330,3
2017,354340,46
2017,354350,1
2017,354390,12
2017,354400,2
2017,354410,2
2017,354420,2
2017,354425,3
2017,354460,1
2017,354490,2
2017,354515,1
2017,354520,5
2017,354530,4
2017,354540,1
2017,354560,3
2017,354580,7
2017,354600,2
2017,354610,1
2017,354630,1
2017,354640,5
2017,354660,1
2017,354670,2
2017,354680,3
2017,354690,1
2017,354730,7
2017,354750,3
2017,354770,2
2017,354780,38
2017,354790,2
2017,354800,2
2017,354840,1
2017,354850,23
2017,354860,4
2017,354870,39
2017,354880,6
2017,354890,13
2017,354910,5
2017,354920,1
2017,354930,1
2017,354950,3
2017,354960,3
2017,354970,8
2017,354980,24
2017,354990,18
2017,354995,1
2017,355000,3
2017,355010,4
2017,355030,431
2017,355040,2
2017,355060,7
2017,355070,7
2017,355080,1
2017,355090,3
2017,355100,11
2017,355110,3
2017,355120,1
2017,355130,2
2017,355140,1
2017,355150,4
2017,355160,1
2017,355170,8
2017,355180,2
2017,355210,1
2017,355220,37
2017,355240,10
2017,355250,17
2017,355270,3
2017,355280,8
2017,355300,1
2017,355330,2
2017,355340,1
2017,355365,1
2017,355370,6
2017,355380,6
2017,355385,1
2017,355400,10
2017,355410,11
2017,355430,1
2017,355480,2
2017,355490,1
2017,355495,1
2017,355500,3
2017,355510,2
2017,355520,1
2017,355540,6
2017,355580,2
2017,355610,1
2017,355620,2
2017,355630,1
2017,355635,1
2017,355645,7
2017,355650,4
2017,355660,1
2017,355670,4
2017,355680,1
2017,355700,6
2017,355710,7
2017,355720,3
2017,410000,2
2017,410010,2
2017,410040,4
2017,410050,1
2017,410090,2
2017,410100,3
2017,410110,1
2017,410130,1
2017,410140,9
2017,410150,10
2017,410160,1
2017,410180,15
2017,410190,2
2017,410200,2
2017,410210,2
2017,410230,2
2017,410240,1
2017,410250,3
2017,410275,1
2017,410280,1
2017,410290,2
2017,410304,2
2017,410305,3
2017,410322,1
2017,410335,1
2017,410337,1
2017,410340,1
2017,410345,2
2017,410350,3
2017,410360,2
2017,410370,5
2017,410400,1
2017,410410,1
2017,410420,7
2017,410425,2
2017,410430,8
2017,410440,2
2017,410445,6
2017,410450,3
2017,410460,2
2017,410465,1
2017,410480,17
2017,410490,4
2017,410510,1
2017,410530,2
2017,410540,2
2017,410550,7
2017,410560,2
2017,410570,1
2017,410580,9
2017,410590,1
2017,410610,1
2017,410620,3
2017,410630,2
2017,410640,3
2017,410670,1
2017,410680,2
2017,410690,94
2017,410720,4
2017,410725,2
2017,410730,1
2017,410754,2
2017,410755,1
2017,410760,3
2017,410765,8
2017,410770,1
2017,410773,1
2017,410800,1
2017,410820,1
2017,410830,18
2017,410840,15
2017,410860,2
2017,410870,2
2017,410880,3
2017,410890,1
2017,410895,2
2017,410900,2
2017,410920,1
2017,410930,3
2017,410940,18
2017,410960,5
2017,410970,2
2017,410980,2
2017,411005,1
2017,411007,1
2017,411010,3
2017,411020,3
2017,411050,1
2017,411060,1
2017,411070,6
2017,411080,2
2017,411095,1
2017,411110,2
2017,411120,1
2017,411125,3
2017,411140,1
2017,411150,3
2017,411180,3
2017,411200,3
2017,411210,4
2017,411220,1
2017,411250,2
2017,411270,1
2017,411275,1
2017,411280,2
2017,411295,2
2017,411320,3
2017,411330,7
2017,411342,1
2017,411370,47
2017,411390,3
2017,411410,2
2017,411420,1
2017,411430,1
2017,411435,1
2017,411440,1
2017,411450,2
2017,411460,9
2017,411470,1
2017,411480,1
2017,411520,27
2017,411530,1
2017,411540,1
2017,411560,1
2017,411570,4
2017,411575,3
2017,411580,8
2017,411620,2
2017,411640,1
2017,411680,1
2017,411690,1
2017,411720,1
2017,411722,1
2017,411725,2
2017,411750,3
2017,411760,4
2017,411770,2
2017,411790,1
2017,411800,2
2017,411820,2
2017,411840,1
2017,411850,12
2017,411860,1
2017,411880,1
2017,411890,1
2017,411900,1
2017,411915,4
2017,411930,4
2017,411940,1
2017,411950,6
2017,411960,2
2017,411980,3
2017,411990,19
2017,411995,1
2017,412015,1
2017,412035,1
2017,412040,1
2017,412060,7
2017,412070,1
2017,412080,1
2017,412090,3
2017,412100,1
2017,412120,1
2017,412130,1
2017,412135,1
2017,412140,2
2017,412160,2
2017,412170,4
2017,412190,1
2017,412200,2
2017,412210,1
2017,412220,1
2017,412230,1
2017,412240,6
2017,412250,1
2017,412260,1
2017,412280,1
2017,412340,1
2017,412380,2
2017,412385,2
2017,412400,1
2017,412402,1
2017,412405,1
2017,412410,1
2017,412440,4
2017,412470,1
2017,412520,1
2017,412535,1
2017,412540,1
2017,412545,1
2017,412550,13
2017,412560,7
2017,412570,1
2017,412620,1
2017,412625,10
2017,412630,1
2017,412660,2
2017,412680,1
2017,412690,2
2017,412710,1
2017,412720,1
2017,412740,2
2017,412750,2
2017,412770,15
2017,412785,4
2017,412788,1
2017,412796,1
2017,412810,6
2017,412820,7
2017,412840,2
2017,412850,4
2017,412860,2
2017,412865,1
2017,420000,1
2017,420010,4
2017,420020,2
2017,420030,2
2017,420050,2
2017,420055,1
2017,420060,2
2017,420090,1
2017,420100,3
2017,420125,2
2017,420127,2
2017,420130,2
2017,420140,13
2017,420150,1
2017,420160,2
2017,420180,1
2017,420190,1
2017,420195,2
2017,420200,8
2017,420205,1
2017,420207,2
2017,420208,1
2017,420210,2
2017,420213,3
2017,420230,7
2017,420240,39
2017,420243,1
2017,420253,1
2017,420260,2
2017,420280,12
2017,420285,1
2017,420287,1
2017,420290,7
2017,420300,9
2017,420315,1
2017,420320,4
2017,420330,1
2017,420360,9
2017,420370,1
2017,420380,3
2017,420390,2
2017,420395,4
2017,420400,1
2017,420420,16
2017,420425,1
2017,420430,10
2017,420435,1
2017,420440,2
2017,420455,1
2017,420460,27
2017,420470,2
2017,420480,6
2017,420515,1
2017,420520,1
2017,420530,2
2017,420540,45
2017,420545,2
2017,420550,4
2017,420570,4
2017,420590,7
2017,420600,1
2017,420610,1
2017,420620,3
2017,420630,3
2017,420650,3
2017,420660,1
2017,420665,1
2017,420670,3
2017,420680,2
2017,420690,6
2017,420700,6
2017,420710,2
2017,420720,1
2017,420730,4
2017,420750,9
2017,420760,1
2017,420768,1
2017,420770,3
2017,420780,2
2017,420790,1
2017,420800,2
2017,420810,5
2017,420820,20
2017,420830,2
2017,420840,1
2017,420845,1
2017,420850,6
2017,420870,2
2017,420880,1
2017,420890,15
2017,420900,2
2017,420910,51
2017,420915,1
2017,420930,10
2017,420940,3
2017,420960,2
2017,420970,2
2017,420990,4
2017,421003,1
2017,421010,6
2017,421020,1
2017,421030,5
2017,421040,1
2017,421050,2
2017,421060,7
2017,421080,2
2017,421090,1
2017,421100,5
2017,421120,1
2017,421125,1
2017,421130,6
2017,421160,2
2017,421165,1
2017,421170,3
2017,421175,2
2017,421185,2
2017,421190,13
2017,421200,4
2017,421210,8
2017,421220,2
2017,421225,2
2017,421240,2
2017,421250,4
2017,421270,2
2017,421280,2
2017,421290,1
2017,421310,1
2017,421315,1
2017,421320,6
2017,421350,1
2017,421360,4
2017,421370,2
2017,421380,2
2017,421390,1
2017,421400,5
2017,421420,1
2017,421460,1
2017,421470,3
2017,421480,6
2017,421500,7
2017,421507,2
2017,421510,1
2017,421530,1
2017,421535,1
2017,421545,1
2017,421550,1
2017,421567,1
2017,421569,1
2017,421570,2
2017,421580,8
2017,421590,1
2017,421605,1
2017,421610,1
2017,421620,1
2017,421625,1
2017,421630,1
2017,421650,5
2017,421660,16
2017,421670,4
2017,421680,4
2017,421690,4
2017,421700,1
2017,421710,2
2017,421720,3
2017,421725,2
2017,421730,1
2017,421740,1
2017,421750,6
2017,421755,1
2017,421770,9
2017,421780,1
2017,421790,1
2017,421800,4
2017,421810,1
2017,421820,1
2017,421825,1
2017,421850,1
2017,421860,2
2017,421870,4
2017,421875,1
2017,421880,1
2017,421890,1
2017,421900,1
2017,421920,1
2017,421930,5
2017,421940,1
2017,421950,7
2017,421960,2
2017,421970,5
2017,421985,1
2017,430005,3
2017,430010,5
2017,430020,3
2017,430030,1
2017,430040,11
2017,430045,4
2017,430047,2
2017,430050,1
2017,430055,1
2017,430060,18
2017,430063,1
2017,430066,2
2017,430070,1
2017,430085,1
2017,430100,6
2017,430105,2
2017,430120,1
2017,430130,3
2017,430160,10
2017,430163,2
2017,430165,1
2017,430170,1
2017,430180,1
2017,430185,1
2017,430190,1
2017,430200,2
2017,430210,16
2017,430215,1
2017,430220,1
2017,430225,1
2017,430230,1
2017,430235,2
2017,430240,2
2017,430245,2
2017,430260,1
2017,430270,4
2017,430280,2
2017,430290,1
2017,430300,8
2017,430310,11
2017,430320,1
2017,430330,2
2017,430340,1
2017,430350,8
2017,430355,1
2017,430390,5
2017,430400,1
2017,430420,10
2017,430430,1
2017,430440,5
2017,430450,7
2017,430460,24
2017,430463,4
2017,430466,3
2017,430467,1
2017,430468,2
2017,430469,1
2017,430470,6
2017,430480,2
2017,430485,2
2017,430495,1
2017,430510,48
2017,430517,2
2017,430520,3
2017,430530,2
2017,430535,2
2017,430543,2
2017,430545,4
2017,430590,1
2017,430595,3
2017,430600,2
2017,430607,1
2017,430610,10
2017,430620,1
2017,430630,1
2017,430632,1
2017,430640,4
2017,430650,2
2017,430660,9
2017,430670,1
2017,430673,3
2017,430675,1
2017,430676,7
2017,430680,2
2017,430690,12
2017,430697,1
2017,430700,15
2017,430705,1
2017,430720,2
2017,430740,3
2017,430745,2
2017,430750,2
2017,430760,2
2017,430770,11
2017,430780,5
2017,430781,1
2017,430783,1
2017,430786,1
2017,430790,4
2017,430805,1
2017,430810,3
2017,430820,5
2017,430830,1
