,SUICIDES,ANO,MUNCOD,MUNNOME,LATITUDE,LONGITUDE
508,4,2016,170950,Gurupi,-11.729,-49.069
509,7,2017,170950,Gurupi,-11.729,-49.069
510,4,2015,171190,Lagoa da Confusão,-10.794,-49.624
511,5,2016,171190,Lagoa da Confusão,-10.794,-49.624
512,2,2017,171190,Lagoa da Confusão,-10.794,-49.624
513,1,2015,171200,Lajeado,-9.751,-48.358
514,1,2016,171200,Lajeado,-9.751,-48.358
515,2,2015,171330,Miranorte,-9.529,-48.59
516,3,2016,171330,Miranorte,-9.529,-48.59
517,1,2017,171330,Miranorte,-9.529,-48.59
518,1,2015,171360,Monte do Carmo,-10.763,-48.109
519,1,2017,171360,Monte do Carmo,-10.763,-48.109
520,1,2015,171380,Palmeiras do Tocantins,-6.613,-47.546
521,1,2016,171380,Palmeiras do Tocantins,-6.613,-47.546
522,1,2015,171420,Natividade,-11.71,-47.723
523,2,2017,171420,Natividade,-11.71,-47.723
524,1,2015,171488,Nova Olinda,-7.632,-48.423
525,1,2015,171550,Oliveira de Fátima,-10.708,-48.907
526,1,2015,171610,Paraíso do Tocantins,-10.176,-48.867
527,4,2016,171610,Paraíso do Tocantins,-10.176,-48.867
528,8,2017,171610,Paraíso do Tocantins,-10.176,-48.867
529,1,2015,171650,Pedro Afonso,-8.968,-48.175
530,1,2016,171650,Pedro Afonso,-8.968,-48.175
531,2,2017,171650,Pedro Afonso,-8.968,-48.175
532,1,2015,171670,Colméia,-8.729,-48.765
533,1,2017,171670,Colméia,-8.729,-48.765
534,1,2015,171780,Ponte Alta do Bom Jesus,-12.091,-46.479
535,2,2016,171780,Ponte Alta do Bom Jesus,-12.091,-46.479
536,3,2015,171820,Porto Nacional,-10.708,-48.417
537,3,2016,171820,Porto Nacional,-10.708,-48.417
538,1,2017,171820,Porto Nacional,-10.708,-48.417
539,1,2015,171875,Rio Sono,-9.344,-47.902
540,2,2017,171875,Rio Sono,-9.344,-47.902
541,2,2015,171886,Santa Fé do Araguaia,-7.157,-48.721
542,1,2015,172010,São Bento do Tocantins,-5.915,-48.06
543,1,2016,172010,São Bento do Tocantins,-5.915,-48.06
544,1,2015,172025,São Salvador do Tocantins,-12.744,-48.236
545,1,2017,172025,São Salvador do Tocantins,-12.744,-48.236
546,1,2015,172049,São Valério da Natividade,-11.975,-48.234
547,1,2016,172049,São Valério da Natividade,-11.975,-48.234
548,1,2017,172049,São Valério da Natividade,-11.975,-48.234
549,1,2015,172065,Silvanópolis,-11.147,-48.169
550,1,2015,172097,Talismã,-12.795,-49.093
551,14,2015,172100,Palmas,-10.167,-48.333
552,12,2016,172100,Palmas,-10.167,-48.333
553,14,2017,172100,Palmas,-10.167,-48.333
554,2,2015,172120,Tocantinópolis,-6.329,-47.416
555,2,2016,172120,Tocantinópolis,-6.329,-47.416
556,2,2017,172120,Tocantinópolis,-6.329,-47.416
557,1,2015,172125,Tupirama,-8.973,-48.188
558,2,2015,172210,Xambioá,-6.411,-48.536
559,1,2016,172210,Xambioá,-6.411,-48.536
560,2,2015,210005,Açailândia,-4.947,-47.505
561,8,2016,210005,Açailândia,-4.947,-47.505
562,3,2017,210005,Açailândia,-4.947,-47.505
563,1,2015,210030,Aldeias Altas,-4.628,-43.471
564,1,2017,210030,Aldeias Altas,-4.628,-43.471
565,1,2015,210047,Alto Alegre do Pindaré,-3.69,-45.903
566,1,2015,210055,Amapá do Maranhão,-1.675,-46.002
567,1,2016,210055,Amapá do Maranhão,-1.675,-46.002
568,4,2015,210060,Amarante do Maranhão,-5.567,-46.742
569,2,2016,210060,Amarante do Maranhão,-5.567,-46.742
570,1,2015,210070,Anajatuba,-3.264,-44.62
571,1,2016,210070,Anajatuba,-3.264,-44.62
572,2,2017,210070,Anajatuba,-3.264,-44.62
573,1,2015,210080,Anapurus,-3.672,-43.116
574,3,2016,210080,Anapurus,-3.672,-43.116
575,1,2017,210080,Anapurus,-3.672,-43.116
576,2,2015,210095,Arame,-4.733,-45.908
577,1,2016,210095,Arame,-4.733,-45.908
578,2,2017,210095,Arame,-4.733,-45.908
579,2,2015,210100,Arari,-3.454,-44.78
580,1,2016,210100,Arari,-3.454,-44.78
581,2,2015,210120,Bacabal,-4.225,-44.78
582,7,2016,210120,Bacabal,-4.225,-44.78
583,3,2017,210120,Bacabal,-4.225,-44.78
584,1,2015,210130,Bacuri,-1.703,-45.134
585,2,2016,210130,Bacuri,-1.703,-45.134
586,1,2017,210130,Bacuri,-1.703,-45.134
587,8,2015,210140,Balsas,-7.533,-46.036
588,13,2016,210140,Balsas,-7.533,-46.036
589,3,2017,210140,Balsas,-7.533,-46.036
590,2,2015,210150,Barão de Grajaú,-6.756,-43.024
591,4,2017,210150,Barão de Grajaú,-6.756,-43.024
592,6,2015,210160,Barra do Corda,-5.506,-45.243
593,3,2016,210160,Barra do Corda,-5.506,-45.243
594,6,2017,210160,Barra do Corda,-5.506,-45.243
595,3,2015,210170,Barreirinhas,-2.747,-42.826
596,5,2016,210170,Barreirinhas,-2.747,-42.826
597,1,2015,210180,Benedito Leite,-7.223,-44.558
598,1,2017,210180,Benedito Leite,-7.223,-44.558
599,3,2015,210200,Bom Jardim,-3.565,-45.994
600,2,2017,210200,Bom Jardim,-3.565,-45.994
601,1,2015,210203,Bom Jesus das Selvas,-4.42,-46.765
602,4,2016,210203,Bom Jesus das Selvas,-4.42,-46.765
603,1,2017,210203,Bom Jesus das Selvas,-4.42,-46.765
604,2,2015,210210,Brejo,-3.684,-42.75
605,2,2016,210210,Brejo,-3.684,-42.75
606,3,2017,210210,Brejo,-3.684,-42.75
607,1,2015,210215,Brejo de Areia,-4.334,-45.581
608,1,2016,210215,Brejo de Areia,-4.334,-45.581
609,1,2017,210215,Brejo de Areia,-4.334,-45.581
610,1,2015,210220,Buriti,-3.942,-42.925
611,2,2017,210220,Buriti,-3.942,-42.925
612,2,2015,210230,Buriti Bravo,-5.837,-43.834
613,2,2016,210230,Buriti Bravo,-5.837,-43.834
614,4,2017,210230,Buriti Bravo,-5.837,-43.834
615,1,2015,210235,Buritirana,-5.593,-47.018
616,4,2015,210255,Campestre do Maranhão,-6.172,-47.364
617,2,2016,210255,Campestre do Maranhão,-6.172,-47.364
618,1,2017,210255,Campestre do Maranhão,-6.172,-47.364
619,1,2015,210270,Cantanhede,-3.633,-44.377
620,7,2015,210300,Caxias,-4.859,-43.356
621,13,2016,210300,Caxias,-4.859,-43.356
622,11,2017,210300,Caxias,-4.859,-43.356
623,1,2015,210315,Centro do Guilherme,-2.369,-46.002
624,1,2015,210317,Centro Novo do Maranhão,-2.107,-46.128
625,3,2015,210320,Chapadinha,-3.742,-43.36
626,5,2016,210320,Chapadinha,-3.742,-43.36
627,1,2017,210320,Chapadinha,-3.742,-43.36
628,5,2015,210330,Codó,-4.455,-43.886
629,4,2016,210330,Codó,-4.455,-43.886
630,6,2017,210330,Codó,-4.455,-43.886
631,1,2015,210340,Coelho Neto,-4.257,-43.013
632,3,2016,210340,Coelho Neto,-4.257,-43.013
633,1,2017,210340,Coelho Neto,-4.257,-43.013
634,1,2015,210350,Colinas,-6.026,-44.249
635,5,2016,210350,Colinas,-6.026,-44.249
636,1,2017,210350,Colinas,-6.026,-44.249
637,3,2015,210360,Coroatá,-4.13,-44.124
638,3,2016,210360,Coroatá,-4.13,-44.124
639,3,2017,210360,Coroatá,-4.13,-44.124
640,2,2015,210370,Cururupu,-1.828,-44.868
641,3,2016,210370,Cururupu,-1.828,-44.868
642,1,2017,210370,Cururupu,-1.828,-44.868
643,1,2015,210380,Dom Pedro,-5.033,-44.436
644,1,2016,210380,Dom Pedro,-5.033,-44.436
645,2,2017,210380,Dom Pedro,-5.033,-44.436
646,3,2015,210400,Esperantinópolis,-4.883,-44.688
647,1,2016,210400,Esperantinópolis,-4.883,-44.688
648,3,2017,210400,Esperantinópolis,-4.883,-44.688
649,1,2015,210405,Estreito,-6.561,-47.451
650,3,2016,210405,Estreito,-6.561,-47.451
651,1,2017,210405,Estreito,-6.561,-47.451
652,1,2015,210410,Fortaleza dos Nogueiras,-6.964,-46.177
653,1,2015,210440,Gonçalves Dias,-5.151,-44.299
654,1,2016,210440,Gonçalves Dias,-5.151,-44.299
655,1,2017,210440,Gonçalves Dias,-5.151,-44.299
656,1,2015,210460,Governador Eugênio Barros,-5.323,-44.247
657,1,2016,210460,Governador Eugênio Barros,-5.323,-44.247
658,1,2015,210465,Governador Newton Bello,-3.426,-45.676
659,1,2017,210465,Governador Newton Bello,-3.426,-45.676
660,1,2015,210470,Graça Aranha,-5.41,-44.334
661,1,2016,210470,Graça Aranha,-5.41,-44.334
662,4,2015,210480,Grajaú,-5.819,-46.139
663,1,2016,210480,Grajaú,-5.819,-46.139
664,6,2017,210480,Grajaú,-5.819,-46.139
665,1,2015,210515,Igarapé do Meio,-3.661,-45.227
666,15,2015,210530,Imperatriz,-5.526,-47.476
667,12,2016,210530,Imperatriz,-5.526,-47.476
668,20,2017,210530,Imperatriz,-5.526,-47.476
669,4,2015,210540,Itapecuru Mirim,-3.393,-44.359
670,1,2016,210540,Itapecuru Mirim,-3.393,-44.359
671,3,2017,210540,Itapecuru Mirim,-3.393,-44.359
672,1,2015,210542,Itinga do Maranhão,-4.45,-47.526
673,3,2017,210542,Itinga do Maranhão,-4.45,-47.526
674,2,2015,210550,João Lisboa,-5.448,-47.401
675,2,2016,210550,João Lisboa,-5.448,-47.401
676,1,2015,210560,Joselândia,-4.967,-44.7
677,2,2016,210560,Joselândia,-4.967,-44.7
678,3,2017,210560,Joselândia,-4.967,-44.7
679,4,2015,210570,Lago da Pedra,-4.57,-45.132
680,1,2016,210570,Lago da Pedra,-4.57,-45.132
681,2,2017,210570,Lago da Pedra,-4.57,-45.132
682,1,2015,210596,Lagoa Grande do Maranhão,-4.813,-45.33
683,1,2016,210596,Lagoa Grande do Maranhão,-4.813,-45.33
684,2,2015,210598,Lajeado Novo,-6.189,-47.035
685,2,2016,210598,Lajeado Novo,-6.189,-47.035
686,2,2015,210610,Loreto,-7.084,-45.141
687,1,2015,210637,Maranhãozinho,-2.241,-45.851
688,2,2017,210637,Maranhãozinho,-2.241,-45.851
689,1,2015,210640,Mata Roma,-3.625,-43.111
690,1,2015,210650,Matinha,-3.101,-45.034
691,1,2016,210650,Matinha,-3.101,-45.034
692,1,2017,210650,Matinha,-3.101,-45.034
693,1,2015,210670,Mirador,-6.371,-44.363
694,1,2016,210670,Mirador,-6.371,-44.363
695,1,2017,210670,Mirador,-6.371,-44.363
696,3,2015,210675,Miranda do Norte,-3.569,-44.584
697,1,2017,210675,Miranda do Norte,-3.569,-44.584
698,2,2015,210680,Mirinzal,-2.065,-44.784
699,3,2016,210680,Mirinzal,-2.065,-44.784
700,1,2015,210690,Monção,-3.492,-45.251
701,1,2016,210690,Monção,-3.492,-45.251
702,1,2015,210720,Nina Rodrigues,-3.466,-43.905
703,1,2015,210730,Nova Iorque,-6.734,-44.044
704,1,2017,210730,Nova Iorque,-6.734,-44.044
705,1,2015,210735,Nova Olinda do Maranhão,-2.847,-45.695
706,2,2017,210735,Nova Olinda do Maranhão,-2.847,-45.695
707,2,2015,210740,Olho d'Água das Cunhãs,-4.139,-45.12
708,3,2017,210740,Olho d'Água das Cunhãs,-4.139,-45.12
709,1,2015,210750,Paço do Lumiar,-2.532,-44.108
710,2,2016,210750,Paço do Lumiar,-2.532,-44.108
711,5,2017,210750,Paço do Lumiar,-2.532,-44.108
712,1,2015,210760,Palmeirândia,-2.645,-44.895
713,2,2017,210760,Palmeirândia,-2.645,-44.895
714,2,2015,210770,Paraibano,-6.433,-43.984
715,1,2016,210770,Paraibano,-6.433,-43.984
716,5,2017,210770,Paraibano,-6.433,-43.984
717,1,2015,210780,Parnarama,-5.682,-43.093
718,1,2016,210780,Parnarama,-5.682,-43.093
719,1,2017,210780,Parnarama,-5.682,-43.093
720,1,2015,210800,Pastos Bons,-6.602,-44.077
721,3,2016,210800,Pastos Bons,-6.602,-44.077
722,1,2017,210800,Pastos Bons,-6.602,-44.077
723,8,2015,210820,Pedreiras,-4.574,-44.597
724,2,2016,210820,Pedreiras,-4.574,-44.597
725,6,2017,210820,Pedreiras,-4.574,-44.597
726,1,2015,210825,Pedro do Rosário,-2.973,-45.349
727,1,2016,210825,Pedro do Rosário,-2.973,-45.349
728,2,2017,210825,Pedro do Rosário,-2.973,-45.349
729,1,2015,210830,Penalva,-3.294,-45.174
730,1,2015,210845,Peritoró,-4.383,-44.333
731,5,2015,210860,Pinheiro,-2.521,-45.083
732,4,2016,210860,Pinheiro,-2.521,-45.083
733,2,2017,210860,Pinheiro,-2.521,-45.083
734,1,2015,210870,Pio XII,-3.894,-45.17
735,1,2016,210870,Pio XII,-3.894,-45.17
736,1,2017,210870,Pio XII,-3.894,-45.17
737,1,2015,210890,Poção de Pedras,-4.746,-44.943
738,2,2015,210900,Porto Franco,-6.338,-47.399
739,3,2016,210900,Porto Franco,-6.338,-47.399
740,1,2015,210910,Presidente Dutra,-5.29,-44.49
741,1,2016,210910,Presidente Dutra,-5.29,-44.49
742,1,2015,210923,Presidente Médici,-2.387,-45.82
743,1,2016,210923,Presidente Médici,-2.387,-45.82
744,2,2017,210923,Presidente Médici,-2.387,-45.82
745,3,2015,210940,Primeira Cruz,-2.51,-43.438
746,1,2016,210940,Primeira Cruz,-2.51,-43.438
747,1,2015,210945,Raposa,-2.423,-44.103
748,3,2016,210945,Raposa,-2.423,-44.103
749,2,2017,210945,Raposa,-2.423,-44.103
750,3,2015,210950,Riachão,-7.362,-46.617
751,2,2016,210950,Riachão,-7.362,-46.617
752,4,2017,210950,Riachão,-7.362,-46.617
753,1,2015,210960,Rosário,-2.934,-44.235
754,1,2016,210960,Rosário,-2.934,-44.235
755,2,2017,210960,Rosário,-2.934,-44.235
756,3,2015,210990,Santa Inês,-3.667,-45.38
757,1,2016,210990,Santa Inês,-3.667,-45.38
758,4,2017,210990,Santa Inês,-3.667,-45.38
759,1,2015,211000,Santa Luzia,-4.069,-45.69
760,5,2016,211000,Santa Luzia,-4.069,-45.69
761,2,2017,211000,Santa Luzia,-4.069,-45.69
762,1,2015,211020,Santa Rita,-3.144,-44.326
763,2,2016,211020,Santa Rita,-3.144,-44.326
764,1,2017,211020,Santa Rita,-3.144,-44.326
765,1,2015,211023,Santana do Maranhão,-3.116,-42.412
766,1,2015,211030,Santo Antônio dos Lopes,-4.869,-44.36
767,3,2015,211060,São Bernardo,-3.361,-42.418
768,2,2017,211060,São Bernardo,-3.361,-42.418
769,1,2015,211065,São Domingos do Azeitão,-6.81,-44.645
770,1,2015,211070,São Domingos do Maranhão,-5.576,-44.385
771,2,2016,211070,São Domingos do Maranhão,-5.576,-44.385
772,3,2017,211070,São Domingos do Maranhão,-5.576,-44.385
773,1,2015,211085,São Francisco do Brejão,-5.123,-47.386
774,1,2015,211090,São Francisco do Maranhão,-6.251,-42.857
775,1,2015,211100,São João Batista,-2.955,-44.807
776,2,2016,211100,São João Batista,-2.955,-44.807
777,2,2017,211100,São João Batista,-2.955,-44.807
778,1,2015,211102,São João do Carú,-3.554,-46.256
779,1,2016,211102,São João do Carú,-3.554,-46.256
780,2,2015,211110,São João dos Patos,-6.495,-43.702
781,1,2016,211110,São João dos Patos,-6.495,-43.702
782,4,2017,211110,São João dos Patos,-6.495,-43.702
783,4,2015,211120,São José de Ribamar,-2.562,-44.054
784,4,2016,211120,São José de Ribamar,-2.562,-44.054
785,6,2017,211120,São José de Ribamar,-2.562,-44.054
786,43,2015,211130,São Luís,-2.53,-44.303
787,36,2016,211130,São Luís,-2.53,-44.303
788,38,2017,211130,São Luís,-2.53,-44.303
789,2,2015,211150,São Mateus do Maranhão,-4.04,-44.47
790,1,2016,211150,São Mateus do Maranhão,-4.04,-44.47
791,2,2017,211150,São Mateus do Maranhão,-4.04,-44.47
792,1,2015,211163,São Raimundo do Doca Bezerra,-5.105,-45.077
793,1,2015,211190,Sucupira do Norte,-6.477,-44.192
794,1,2016,211190,Sucupira do Norte,-6.477,-44.192
795,2,2015,211200,Tasso Fragoso,-8.475,-45.743
796,1,2016,211200,Tasso Fragoso,-8.475,-45.743
797,5,2015,211210,Timbiras,-4.255,-43.941
798,1,2016,211210,Timbiras,-4.255,-43.941
799,1,2017,211210,Timbiras,-4.255,-43.941
800,12,2015,211220,Timon,-5.094,-42.837
801,16,2016,211220,Timon,-5.094,-42.837
802,10,2017,211220,Timon,-5.094,-42.837
803,1,2015,211223,Trizidela do Vale,-4.538,-44.628
804,4,2016,211223,Trizidela do Vale,-4.538,-44.628
805,2,2017,211223,Trizidela do Vale,-4.538,-44.628
806,3,2015,211230,Tuntum,-5.258,-44.649
807,2,2016,211230,Tuntum,-5.258,-44.649
808,1,2017,211230,Tuntum,-5.258,-44.649
809,1,2015,211240,Turiaçu,-1.663,-45.372
810,2,2017,211240,Turiaçu,-1.663,-45.372
811,1,2015,211245,Turilândia,-2.201,-45.343
812,1,2015,211250,Tutóia,-2.762,-42.274
813,2,2015,211270,Vargem Grande,-3.543,-43.916
814,1,2017,211270,Vargem Grande,-3.543,-43.916
815,1,2015,211285,Vila Nova dos Martírios,-5.188,-48.136
816,1,2017,211285,Vila Nova dos Martírios,-5.188,-48.136
817,1,2015,211290,Vitória do Mearim,-3.462,-44.871
818,3,2016,211290,Vitória do Mearim,-3.462,-44.871
819,3,2017,211290,Vitória do Mearim,-3.462,-44.871
820,5,2015,211400,Zé Doca,-3.243,-45.824
821,1,2016,211400,Zé Doca,-3.243,-45.824
822,5,2017,211400,Zé Doca,-3.243,-45.824
823,1,2015,220005,Acauã,-8.215,-41.082
824,1,2016,220005,Acauã,-8.215,-41.082
825,3,2015,220020,Água Branca,-5.89,-42.638
826,3,2016,220020,Água Branca,-5.89,-42.638
827,1,2017,220020,Água Branca,-5.89,-42.638
828,2,2015,220025,Alagoinha do Piauí,-7.008,-40.939
829,3,2016,220025,Alagoinha do Piauí,-7.008,-40.939
830,1,2017,220025,Alagoinha do Piauí,-7.008,-40.939
831,1,2015,220030,Alto Longá,-5.251,-42.21
832,2,2016,220030,Alto Longá,-5.251,-42.21
833,2,2017,220030,Alto Longá,-5.251,-42.21
834,5,2015,220040,Altos,-5.039,-42.461
835,2,2016,220040,Altos,-5.039,-42.461
836,6,2017,220040,Altos,-5.039,-42.461
837,1,2015,220045,Alvorada do Gurguéia,-8.424,-43.777
838,1,2017,220045,Alvorada do Gurguéia,-8.424,-43.777
839,2,2015,220050,Amarante,-6.241,-42.855
840,1,2016,220050,Amarante,-6.241,-42.855
841,6,2017,220050,Amarante,-6.241,-42.855
842,1,2015,220060,Angical do Piauí,-6.086,-42.739
843,1,2016,220060,Angical do Piauí,-6.086,-42.739
844,1,2015,220095,Aroeiras do Itaim,,
845,1,2015,220115,Baixa Grande do Ribeiro,-7.85,-45.214
846,1,2016,220115,Baixa Grande do Ribeiro,-7.85,-45.214
847,1,2017,220115,Baixa Grande do Ribeiro,-7.85,-45.214
848,4,2015,220120,Barras,-4.247,-42.296
849,2,2016,220120,Barras,-4.247,-42.296
850,2,2017,220120,Barras,-4.247,-42.296
851,1,2015,220140,Barro Duro,-5.818,-42.513
852,4,2015,220150,Batalha,-4.024,-42.078
853,5,2016,220150,Batalha,-4.024,-42.078
854,1,2017,220150,Batalha,-4.024,-42.078
855,1,2015,220155,Bela Vista do Piauí,-7.989,-41.868
856,1,2016,220155,Bela Vista do Piauí,-7.989,-41.868
857,2,2017,220155,Bela Vista do Piauí,-7.989,-41.868
858,2,2015,220170,Bertolínia,-7.641,-43.951
859,1,2016,220170,Bertolínia,-7.641,-43.951
860,1,2017,220170,Bertolínia,-7.641,-43.951
861,1,2015,220190,Bom Jesus,-9.074,-44.359
862,1,2016,220190,Bom Jesus,-9.074,-44.359
863,1,2017,220190,Bom Jesus,-9.074,-44.359
864,1,2015,220191,Bom Princípio do Piauí,-3.191,-41.645
865,1,2016,220191,Bom Princípio do Piauí,-3.191,-41.645
866,2,2015,220194,Boqueirão do Piauí,-4.487,-42.074
867,1,2015,220200,Buriti dos Lopes,-3.175,-41.867
868,2,2016,220200,Buriti dos Lopes,-3.175,-41.867
869,1,2017,220200,Buriti dos Lopes,-3.175,-41.867
870,1,2015,220205,Cabeceiras do Piauí,-4.476,-42.309
871,1,2015,220208,Cajueiro da Praia,-2.928,-41.336
872,1,2016,220208,Cajueiro da Praia,-2.928,-41.336
873,1,2015,220213,Campo Grande do Piauí,-7.132,-41.036
874,5,2015,220220,Campo Maior,-4.828,-42.169
875,5,2016,220220,Campo Maior,-4.828,-42.169
876,14,2017,220220,Campo Maior,-4.828,-42.169
877,1,2015,220230,Canto do Buriti,-8.11,-42.944
878,5,2016,220230,Canto do Buriti,-8.11,-42.944
879,4,2017,220230,Canto do Buriti,-8.11,-42.944
880,1,2015,220245,Capitão Gervásio Oliveira,-8.49,-41.82
881,1,2017,220245,Capitão Gervásio Oliveira,-8.49,-41.82
882,2,2015,220250,Caracol,-9.279,-43.33
883,2,2015,220255,Caridade do Piauí,-7.733,-40.99
884,3,2015,220260,Castelo do Piauí,-5.322,-41.553
885,5,2016,220260,Castelo do Piauí,-5.322,-41.553
886,4,2017,220260,Castelo do Piauí,-5.322,-41.553
887,2,2015,220270,Cocal,-3.471,-41.555
888,2,2016,220270,Cocal,-3.471,-41.555
889,1,2015,220272,Cocal dos Alves,-3.729,-41.449
890,1,2015,220273,Coivaras,-5.094,-42.207
891,1,2017,220273,Coivaras,-5.094,-42.207
892,1,2015,220290,Corrente,-10.443,-45.162
893,2,2016,220290,Corrente,-10.443,-45.162
894,2,2017,220290,Corrente,-10.443,-45.162
895,2,2015,220310,Cristino Castro,-8.818,-44.224
896,2,2016,220310,Cristino Castro,-8.818,-44.224
897,1,2015,220323,Currais,-9.007,-44.411
898,2,2016,220323,Currais,-9.007,-44.411
899,1,2015,220327,Curral Novo do Piauí,-7.832,-40.901
900,4,2016,220327,Curral Novo do Piauí,-7.832,-40.901
901,1,2017,220327,Curral Novo do Piauí,-7.832,-40.901
902,1,2015,220330,Demerval Lobão,-5.358,-42.676
903,2,2016,220330,Demerval Lobão,-5.358,-42.676
904,1,2015,220340,Dom Expedito Lopes,-6.959,-41.641
905,1,2016,220340,Dom Expedito Lopes,-6.959,-41.641
906,1,2017,220340,Dom Expedito Lopes,-6.959,-41.641
907,2,2015,220345,Dom Inocêncio,-9.002,-41.974
908,3,2016,220345,Dom Inocêncio,-9.002,-41.974
909,1,2017,220345,Dom Inocêncio,-9.002,-41.974
910,1,2015,220360,Eliseu Martins,-8.097,-43.664
911,1,2017,220360,Eliseu Martins,-8.097,-43.664
912,5,2015,220370,Esperantina,-3.902,-42.234
913,8,2017,220370,Esperantina,-3.902,-42.234
914,1,2015,220380,Flores do Piauí,-7.791,-42.927
915,9,2015,220390,Floriano,-6.767,-43.023
916,11,2016,220390,Floriano,-6.767,-43.023
917,6,2017,220390,Floriano,-6.767,-43.023
918,1,2015,220410,Francisco Ayres,-6.623,-42.693
919,1,2016,220410,Francisco Ayres,-6.623,-42.693
920,1,2015,220435,Geminiano,-7.158,-41.361
921,1,2016,220435,Geminiano,-7.158,-41.361
922,3,2015,220450,Guadalupe,-6.787,-43.569
923,5,2016,220450,Guadalupe,-6.787,-43.569
924,1,2015,220470,Inhuma,-6.668,-41.708
925,2,2016,220470,Inhuma,-6.668,-41.708
926,5,2017,220470,Inhuma,-6.668,-41.708
927,1,2015,220480,Ipiranga do Piauí,-6.828,-41.741
928,1,2016,220480,Ipiranga do Piauí,-6.828,-41.741
929,1,2017,220480,Ipiranga do Piauí,-6.828,-41.741
930,1,2015,220490,Isaías Coelho,-7.738,-41.676
931,1,2016,220490,Isaías Coelho,-7.738,-41.676
932,4,2017,220490,Isaías Coelho,-7.738,-41.676
933,1,2015,220500,Itainópolis,-7.447,-41.478
934,1,2016,220500,Itainópolis,-7.447,-41.478
935,1,2015,220510,Itaueira,-7.603,-43.026
936,2,2016,220510,Itaueira,-7.603,-43.026
937,3,2015,220520,Jaicós,-7.359,-41.138
938,2,2016,220520,Jaicós,-7.359,-41.138
939,1,2017,220520,Jaicós,-7.359,-41.138
940,2,2015,220525,Jardim do Mulato,-6.099,-42.63
941,1,2017,220525,Jardim do Mulato,-6.099,-42.63
942,1,2015,220527,Jatobá do Piauí,-4.771,-41.818
943,1,2016,220527,Jatobá do Piauí,-4.771,-41.818
944,1,2017,220527,Jatobá do Piauí,-4.771,-41.818
945,1,2015,220530,Jerumenha,-7.088,-43.51
946,1,2017,220530,Jerumenha,-7.088,-43.51
947,2,2015,220540,Joaquim Pires,-3.508,-42.198
948,4,2016,220540,Joaquim Pires,-3.508,-42.198
949,1,2017,220540,Joaquim Pires,-3.508,-42.198
950,1,2015,220545,Joca Marques,-3.478,-42.428
951,4,2015,220550,José de Freitas,-4.756,-42.576
952,5,2017,220550,José de Freitas,-4.756,-42.576
953,2,2015,220553,Jurema,-9.231,-43.128
954,1,2016,220553,Jurema,-9.231,-43.128
955,1,2015,220559,Lagoa do Sítio,-6.513,-41.584
956,1,2015,220570,Luís Correia,-2.879,-41.667
957,2,2016,220570,Luís Correia,-2.879,-41.667
958,3,2015,220580,Luzilândia,-3.458,-42.37
959,2,2016,220580,Luzilândia,-3.458,-42.37
960,2,2017,220580,Luzilândia,-3.458,-42.37
961,1,2015,220595,Marcolândia,-7.443,-40.661
962,1,2016,220595,Marcolândia,-7.443,-40.661
963,1,2017,220595,Marcolândia,-7.443,-40.661
964,1,2015,220600,Marcos Parente,-7.121,-43.894
965,1,2017,220600,Marcos Parente,-7.121,-43.894
966,1,2015,220610,Matias Olímpio,-3.716,-42.556
967,2,2016,220610,Matias Olímpio,-3.716,-42.556
968,2,2015,220650,Monsenhor Hipólito,-6.996,-41.03
969,2,2016,220650,Monsenhor Hipólito,-6.996,-41.03
970,2,2017,220650,Monsenhor Hipólito,-6.996,-41.03
971,2,2015,220667,Morro do Chapéu do Piauí,-3.743,-42.312
972,1,2015,220670,Nazaré do Piauí,-6.973,-42.672
973,1,2015,220695,Novo Santo Antônio,-5.288,-41.933
974,5,2015,220700,Oeiras,-7.025,-42.131
975,6,2016,220700,Oeiras,-7.025,-42.131
976,3,2017,220700,Oeiras,-7.025,-42.131
