,MUNCOD,QUANTIDADE
3614,521040,100
3615,521056,13
3616,521060,4
3617,521090,113
3618,521100,2
3619,521120,32
3620,521130,7
3621,521140,10
3622,521150,12
3623,521170,3
3624,521180,415
3625,521190,1020
3626,521205,1
3627,521210,6
3628,521220,8
3629,521230,1
3630,521250,712
3631,521270,1
3632,521280,32
3633,521295,2
3634,521300,27
3635,521305,3
3636,521308,19
3637,521310,498
3638,521340,2
3639,521350,4
3640,521370,17
3641,521375,8
3642,521380,36
3643,521385,1
3644,521390,6
3645,521400,156
3646,521405,1
3647,521410,3
3648,521440,53
3649,521450,121
3650,521460,249
3651,521470,1
3652,521480,1
3653,521483,24
3654,521486,18
3655,521487,11
3656,521490,11
3657,521500,18
3658,521520,4
3659,521523,1503
3660,521530,9
3661,521540,7
3662,521550,9
3663,521560,162
3664,521565,180
3665,521570,38
3666,521590,1
3667,521600,1
3668,521630,7
3669,521640,12
3670,521680,5
3671,521690,1
3672,521710,28
3673,521720,4
3674,521730,181
3675,521740,34
3676,521760,812
3677,521770,14
3678,521800,184
3679,521805,52
3680,521810,22
3681,521830,8
3682,521839,11
3683,521850,52
3684,521860,111
3685,521870,26
3686,521878,17
3687,521880,319
3688,521890,87
3689,521900,12
3690,521910,58
3691,521925,19
3692,521930,753
3693,521935,9
3694,521940,11
3695,521945,46
3696,521950,6
3697,521960,4
3698,521970,18
3699,521971,15
3700,521973,13
3701,521975,303
3702,521980,1
3703,521990,20
3704,522000,10
3705,522005,4
3706,522010,42
3707,522015,42
3708,522020,41
3709,522026,3
3710,522040,310
3711,522045,614
3712,522050,1
3713,522060,6
3714,522068,1
3715,522070,1
3716,522100,3
3717,522108,2
3718,522119,37
3719,522130,5
3720,522140,921
3721,522145,13
3722,522150,19
3723,522155,57
3724,522157,4
3725,522160,159
3726,522170,45
3727,522180,3
3728,522185,416
3729,522190,10
3730,522200,36
3731,522205,6
3732,522220,26
3733,522230,98
3734,530010,3946
3735,0,6
