"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"430467 Capivari do Sul";7;-;5;9;8;3;1;6;6;5;2;52
"430471 Caraá";13;10;18;17;12;4;6;4;9;4;3;100
"430470 Carazinho";103;69;80;93;68;89;79;67;121;128;86;983
"430480 Carlos Barbosa";48;68;64;83;76;88;62;97;70;58;74;788
"430485 Carlos Gomes";8;3;4;2;1;7;1;4;4;5;1;40
"430490 Casca";45;30;23;27;42;43;29;18;18;19;24;318
"430495 Caseiros";11;21;23;19;12;19;20;26;9;10;5;175
"430500 Catuípe";14;16;4;7;4;10;11;3;4;8;4;85
"430510 Caxias do Sul";474;358;328;332;319;327;284;221;271;325;301;3540
"430511 Centenário";5;2;2;3;4;-;9;5;6;5;-;41
"430512 Cerrito";37;25;23;24;18;15;15;8;5;4;1;175
"430513 Cerro Branco";43;65;64;38;21;35;40;27;37;8;11;389
"430515 Cerro Grande";9;4;6;16;10;7;9;5;16;2;10;94
"430517 Cerro Grande do Sul";14;18;19;26;14;4;3;7;4;5;13;127
"430520 Cerro Largo";16;9;6;6;15;26;34;45;46;36;12;251
"430530 Chapada";54;60;53;45;41;55;68;56;20;16;29;497
"430535 Charqueadas";20;9;4;10;11;20;18;31;15;30;28;196
"430537 Charrua";20;22;17;16;15;25;8;14;15;3;11;166
"430540 Chiapetta";32;23;19;22;17;16;19;13;3;6;6;176
"430543 Chuí";3;3;2;1;3;-;-;1;-;-;2;15
"430544 Chuvisca";4;6;7;1;14;5;3;10;5;3;1;59
"430545 Cidreira";8;5;8;7;8;22;9;6;18;8;8;107
"430550 Ciríaco";34;25;10;8;5;9;3;5;3;3;4;109
"430558 Colinas";16;6;6;9;6;9;7;6;7;2;9;83
"430560 Colorado";11;1;8;2;7;4;6;2;5;4;8;58
"430570 Condor";39;32;9;34;21;23;4;9;10;22;13;216
"430580 Constantina";33;55;8;32;55;30;18;26;27;48;63;395
"430583 Coqueiro Baixo";11;15;5;10;12;18;23;12;3;15;12;136
"430585 Coqueiros do Sul";14;10;5;7;6;7;6;7;12;11;6;91
"430587 Coronel Barros";4;4;1;3;2;-;1;4;-;4;1;24
"430590 Coronel Bicaco";89;44;26;41;29;92;148;50;50;40;74;683
"430593 Coronel Pilar";7;4;2;-;4;1;10;3;5;6;4;46
"430595 Cotiporã";2;3;1;-;-;1;-;-;3;5;2;17
"430597 Coxilha";6;9;2;1;5;5;9;1;5;5;2;50
"430600 Crissiumal";108;112;96;87;76;82;75;106;97;25;20;884
"430605 Cristal";10;4;7;6;4;4;4;3;3;4;5;54
"430607 Cristal do Sul";8;13;21;13;16;11;10;9;7;3;13;124
"430610 Cruz Alta";151;74;74;82;91;87;80;85;85;64;77;950
"430613 Cruzaltense";7;2;11;6;4;2;-;-;1;1;-;34
"430620 Cruzeiro do Sul";63;38;42;26;27;24;26;21;21;10;25;323
"430630 David Canabarro";18;20;15;9;8;14;10;8;14;24;12;152
"430632 Derrubadas";27;11;16;25;25;20;8;7;5;2;4;150
"430635 Dezesseis de Novembro";5;7;5;1;-;-;1;-;-;-;-;19
"430637 Dilermando de Aguiar";6;5;4;5;1;7;7;9;4;1;3;52
"430640 Dois Irmãos";5;16;30;15;25;19;18;13;10;14;3;168
"430642 Dois Irmãos das Missões";26;17;20;10;6;2;2;-;1;-;1;85
"430645 Dois Lajeados";17;26;13;14;19;25;24;18;13;7;13;189
"430650 Dom Feliciano";111;96;90;12;19;75;88;84;86;80;112;853
"430660 Dom Pedrito";90;92;82;59;71;67;58;78;65;86;72;820
"430655 Dom Pedro de Alcântara";1;-;-;1;-;1;2;2;-;-;1;8
"430670 Dona Francisca";21;4;9;8;9;11;14;13;7;15;16;127
"430673 Doutor Maurício Cardoso";70;63;49;27;17;15;8;9;12;5;7;282
"430675 Doutor Ricardo";4;3;6;2;3;5;2;4;4;1;3;37
"430676 Eldorado do Sul";41;40;20;25;20;16;14;15;20;18;14;243
"430680 Encantado";38;54;11;7;9;14;2;1;8;13;18;175
"430690 Encruzilhada do Sul";244;203;223;222;169;276;285;293;272;285;256;2728
"430692 Engenho Velho";9;9;10;4;4;18;11;8;8;27;16;124
"430695 Entre Rios do Sul";8;11;3;9;3;8;12;11;15;12;5;97
"430693 Entre-Ijuís";15;19;19;14;23;51;48;24;29;26;30;298
"430697 Erebango";11;5;7;6;1;3;7;9;9;9;5;72
"430700 Erechim";181;165;156;100;150;134;115;106;164;97;87;1455
"430705 Ernestina";1;2;11;6;1;-;1;-;2;7;1;32
"430720 Erval Grande";14;12;13;19;17;5;4;10;12;8;3;117
"430730 Erval Seco";87;67;65;43;23;20;31;19;13;25;13;406
"430740 Esmeralda";4;9;14;12;1;2;2;5;2;2;2;55
"430745 Esperança do Sul";18;11;10;5;3;9;3;4;5;5;10;83
"430750 Espumoso";122;78;90;75;32;65;68;130;107;88;79;934
"430755 Estação";18;10;11;19;7;12;13;9;7;9;6;121
"430760 Estância Velha";81;80;61;70;76;79;42;49;27;31;26;622
"430770 Esteio";127;93;77;87;80;104;93;81;117;123;95;1077
"430780 Estrela";58;62;75;79;54;81;32;36;37;32;41;587
"430781 Estrela Velha";29;30;32;52;43;39;29;19;39;40;28;380
"430783 Eugênio de Castro";9;7;3;1;5;8;8;6;11;2;5;65
"430786 Fagundes Varela";3;1;2;1;-;-;2;-;-;2;1;12
"430790 Farroupilha";103;90;81;45;23;1;45;52;6;5;-;451
"430800 Faxinal do Soturno";32;33;21;18;8;7;18;22;24;8;11;202
"430805 Faxinalzinho";8;6;7;14;14;9;5;19;12;16;7;117
"430807 Fazenda Vilanova";13;9;13;8;6;13;8;9;6;4;4;93
"430810 Feliz";10;18;19;23;39;98;89;76;67;28;17;484
"430820 Flores da Cunha";41;32;11;11;10;9;7;4;5;3;6;139
"430825 Floriano Peixoto";7;3;7;8;8;4;8;6;3;2;1;57
"430830 Fontoura Xavier";119;114;110;94;101;113;102;97;65;70;77;1062
"430840 Formigueiro";39;21;14;7;5;5;6;8;8;4;14;131
"430843 Forquetinha";35;40;38;41;52;34;52;20;4;8;7;331
"430845 Fortaleza dos Valos";16;12;22;11;16;23;5;6;8;10;9;138
"430850 Frederico Westphalen";97;76;81;73;92;96;81;84;143;101;97;1021
"430860 Garibaldi";40;56;47;38;47;41;32;72;58;49;42;522
"430865 Garruchos";9;4;7;5;4;2;2;1;1;1;-;36
"430870 Gaurama";6;7;57;5;2;31;29;19;27;13;13;209
"430880 General Câmara";31;21;9;9;9;17;7;7;8;10;10;138
"430885 Gentil";5;3;2;-;1;5;3;8;5;2;3;37
"430890 Getúlio Vargas";46;35;56;35;33;39;30;43;34;36;22;409
"430900 Giruá";89;76;51;59;44;48;51;62;71;84;69;704
"430905 Glorinha";9;8;7;5;2;3;7;1;7;4;4;57
"430910 Gramado";75;47;43;32;30;57;66;48;74;101;67;640
"430912 Gramado dos Loureiros";25;24;16;17;10;17;18;35;26;19;12;219
"430915 Gramado Xavier";10;6;-;-;10;4;11;27;28;16;12;124
"430920 Gravataí";258;223;287;331;221;168;184;194;224;124;91;2305
"430925 Guabiju";6;8;9;9;3;6;1;2;3;3;-;50
"430930 Guaíba";138;119;132;93;56;31;40;22;34;27;38;730
"430940 Guaporé";181;117;139;127;130;127;112;104;90;110;35;1272
"430950 Guarani das Missões";24;23;23;27;22;34;26;30;22;20;19;270
"430955 Harmonia";1;2;3;5;2;2;8;5;4;3;-;35
"430710 Herval";15;17;43;29;13;13;10;1;-;2;-;143
"430957 Herveiras";24;19;14;11;4;16;10;6;18;23;17;162
"430960 Horizontina";220;205;149;171;111;98;40;24;63;64;70;1215
"430965 Hulha Negra";2;9;10;12;3;8;4;9;11;6;6;80
"430970 Humaitá";54;34;37;51;88;103;92;63;76;61;67;726
"430975 Ibarama";50;50;52;45;42;33;23;41;17;36;6;395
"430980 Ibiaçá";4;4;6;7;4;4;3;5;11;2;7;57
"430990 Ibiraiaras";7;12;9;9;11;7;11;4;6;7;6;89
"430995 Ibirapuitã";3;2;3;5;5;3;8;5;10;8;11;63
"431000 Ibirubá";70;113;64;86;41;87;119;59;51;42;27;759
"431010 Igrejinha";40;36;48;29;20;21;24;22;25;12;19;296
"431020 Ijuí";89;86;68;81;73;78;66;33;30;47;35;686
"431030 Ilópolis";19;36;19;27;11;11;6;8;10;9;4;160
"431033 Imbé";26;17;17;14;6;32;18;12;13;16;5;176
"431036 Imigrante";14;11;13;15;11;12;7;5;5;3;3;99
"431040 Independência";37;11;9;8;12;5;3;13;17;2;4;121
"431041 Inhacorá";20;5;5;7;14;1;10;15;7;7;9;100
"431043 Ipê";16;19;32;35;25;28;25;21;14;12;20;247
"431046 Ipiranga do Sul";1;2;2;-;1;3;4;3;3;4;1;24
"431050 Iraí";64;64;64;87;76;74;56;56;57;38;25;661
"431053 Itaara";2;1;4;1;1;3;1;1;1;1;2;18
"431055 Itacurubi";9;4;3;7;6;7;4;12;6;3;7;68
"431057 Itapuca";15;18;15;15;17;13;12;21;21;17;17;181
"431060 Itaqui";62;97;67;67;49;63;100;118;106;122;102;953
"431065 Itati";3;-;-;-;2;-;-;-;-;-;-;5
"431070 Itatiba do Sul";12;6;17;10;1;-;1;1;1;1;-;50
"431075 Ivorá";3;10;2;2;2;2;6;7;6;1;6;47
"431080 Ivoti";51;40;28;71;27;43;27;36;27;25;14;389
"431085 Jaboticaba";36;50;41;50;35;18;17;20;8;16;12;303
"431087 Jacuizinho";15;30;22;20;11;13;15;3;15;8;15;167
"431090 Jacutinga";18;14;4;2;3;6;2;1;1;3;-;54
"431100 Jaguarão";133;102;75;25;16;16;25;18;18;23;16;467
"431110 Jaguari";85;59;57;66;49;85;54;65;102;66;60;748
"431112 Jaquirana";13;15;13;15;12;18;16;18;9;11;2;142
"431113 Jari";8;10;11;11;8;14;1;6;7;6;5;87
"431115 Jóia";5;8;3;3;7;3;-;-;3;1;2;35
"431120 Júlio de Castilhos";44;63;83;66;77;69;39;54;59;54;46;654
"431123 Lagoa Bonita do Sul";37;28;27;32;25;30;32;26;28;17;14;296
"431127 Lagoa dos Três Cantos";2;-;1;-;1;13;10;5;6;4;7;49
"431130 Lagoa Vermelha";128;120;102;69;106;102;123;132;92;100;71;1145
"431125 Lagoão";40;30;24;13;9;19;26;39;40;42;69;351
"431140 Lajeado";69;81;73;86;83;113;101;42;12;9;9;678
"431142 Lajeado do Bugre";6;7;18;9;9;17;9;5;3;3;7;93
"431150 Lavras do Sul";51;66;46;87;51;55;42;57;75;54;41;625
"431160 Liberato Salzano";13;12;7;34;11;11;10;7;12;6;8;131
"431162 Lindolfo Collor";9;15;10;12;10;11;9;11;15;6;7;115
"431164 Linha Nova";5;4;10;3;-;4;1;1;3;2;2;35
"431171 Maçambará";14;18;14;11;3;6;4;8;4;3;3;88
"431170 Machadinho";58;29;25;31;31;38;29;4;-;1;1;247
"431173 Mampituba";21;18;19;15;18;20;17;9;5;9;1;152
"431175 Manoel Viana";23;19;25;12;14;25;11;14;7;11;3;164
"431177 Maquiné";39;14;1;1;1;-;-;-;-;1;1;58
"431179 Maratá";4;3;2;1;-;-;-;2;1;-;-;13
"431180 Marau";92;95;78;68;63;47;42;49;35;38;41;648
"431190 Marcelino Ramos";21;34;19;12;12;9;14;24;13;18;29;205
"431198 Mariana Pimentel";3;4;8;4;1;-;2;1;1;3;5;32
"431200 Mariano Moro";30;22;16;4;-;6;5;2;4;1;-;90
"431205 Marques de Souza";52;56;35;53;45;52;73;49;12;14;19;460
"431210 Mata";23;20;6;1;2;2;1;1;1;4;2;63
"431213 Mato Castelhano";-;1;1;-;3;3;4;2;2;1;1;18
"431215 Mato Leitão";17;18;18;7;5;10;4;6;7;5;8;105
"431217 Mato Queimado";20;33;40;48;32;55;39;47;36;27;31;408
"431220 Maximiliano de Almeida";61;47;45;41;12;25;32;20;14;19;8;324
"431225 Minas do Leão";18;14;6;8;7;11;8;10;11;8;6;107
"431230 Miraguaí";45;22;19;21;6;15;9;5;7;2;4;155
"431235 Montauri";3;2;4;-;1;1;-;-;-;2;2;15
"431237 Monte Alegre dos Campos";3;14;11;3;1;1;3;-;-;1;1;38
"431238 Monte Belo do Sul";5;2;2;4;3;3;8;1;3;3;3;37
"431240 Montenegro";189;85;51;80;47;27;22;55;67;41;18;682
"431242 Mormaço";14;8;6;8;-;6;3;5;6;7;6;69
"431244 Morrinhos do Sul";-;-;1;3;4;3;4;7;1;6;4;33
"431245 Morro Redondo";-;3;9;13;9;8;6;8;7;3;4;70
"431247 Morro Reuter";1;4;7;9;3;5;4;3;7;2;2;47
"431250 Mostardas";46;25;35;27;22;26;18;17;18;12;18;264
"431260 Muçum";18;6;10;10;1;3;1;-;-;-;1;50
"431261 Muitos Capões";7;7;9;2;3;4;-;1;1;-;-;34
"431262 Muliterno";8;3;4;3;9;4;3;-;1;1;1;37
"431265 Não-Me-Toque";76;25;67;51;61;124;95;122;71;57;46;795
"431267 Nicolau Vergueiro";-;1;1;-;6;9;4;2;1;2;1;27
"431270 Nonoai";94;82;68;64;136;134;90;115;121;124;107;1135
"431275 Nova Alvorada";9;2;1;1;2;3;1;1;1;-;1;22
"431280 Nova Araçá";11;8;8;5;7;3;3;-;3;3;4;55
"431290 Nova Bassano";22;64;41;23;13;16;10;39;25;39;36;328
"431295 Nova Boa Vista";9;9;9;8;5;5;4;5;3;6;-;63
"431300 Nova Bréscia";22;9;10;17;23;29;26;21;15;10;10;192
"431301 Nova Candelária";18;38;18;12;22;12;10;11;16;13;11;181
"431303 Nova Esperança do Sul";21;22;16;11;16;26;12;11;9;9;14;167
"431306 Nova Hartz";13;13;14;6;8;13;15;9;9;15;19;134
"431308 Nova Pádua";2;-;-;-;2;-;1;-;1;1;-;7
"431310 Nova Palma";87;99;82;51;41;59;63;48;72;81;38;721
"431320 Nova Petrópolis";53;66;84;41;43;35;29;5;19;19;17;411
"431330 Nova Prata";47;34;21;8;18;22;23;13;10;15;8;219
"431333 Nova Ramada";19;23;33;6;23;20;6;10;8;10;9;167
"431335 Nova Roma do Sul";2;1;1;3;1;-;1;2;1;-;-;12
"431337 Nova Santa Rita";14;6;12;3;11;9;4;6;9;7;11;92
"431349 Novo Barreiro";11;15;14;12;11;8;6;5;9;7;6;104
"431339 Novo Cabrais";19;9;22;16;8;14;13;3;5;5;11;125
"431340 Novo Hamburgo";220;108;200;278;185;361;271;198;216;226;181;2444
"431342 Novo Machado";34;38;33;55;45;30;2;8;5;16;13;279
"431344 Novo Tiradentes";17;8;5;9;4;2;4;11;12;6;17;95
"431346 Novo Xingu";4;5;4;3;3;2;1;3;2;5;8;40
"431350 Osório";75;84;79;94;63;82;38;42;39;32;38;666
"431360 Paim Filho";42;47;31;43;24;3;4;1;2;4;2;203
"431365 Palmares do Sul";72;49;55;51;38;42;43;26;30;32;40;478
"431370 Palmeira das Missões";92;108;119;110;85;116;102;65;71;52;56;976
"431380 Palmitinho";57;66;56;49;51;64;53;62;36;24;25;543
"431390 Panambi";47;38;33;26;27;34;45;47;44;33;39;413
"431395 Pantano Grande";46;62;42;42;31;24;19;9;13;11;10;309
"431400 Paraí";32;19;17;21;8;9;19;17;23;27;31;223
"431402 Paraíso do Sul";61;41;27;38;25;23;28;44;65;54;64;470
"431403 Pareci Novo";3;5;1;3;1;-;-;3;7;5;3;31
"431405 Parobé";28;42;123;111;164;71;69;73;54;34;42;811
"431406 Passa Sete";50;43;48;57;43;43;33;37;28;59;37;478
"431407 Passo do Sobrado";8;14;10;10;9;10;5;12;10;10;12;110
"431410 Passo Fundo";302;238;319;256;350;295;200;237;203;226;227;2853
"431413 Paulo Bento";2;2;1;1;1;1;2;1;-;1;-;12
"431415 Paverama";117;102;89;97;70;80;19;24;8;11;7;624
"431417 Pedras Altas";1;1;-;9;2;4;-;-;2;3;-;22
"431420 Pedro Osório";38;23;17;24;26;19;13;11;8;5;5;189
"431430 Pejuçara";24;36;23;16;11;22;12;22;26;14;8;214
"431440 Pelotas";151;177;160;179;77;80;78;95;91;85;76;1249
"431442 Picada Café";15;22;11;6;12;9;8;9;2;5;4;103
"431445 Pinhal";19;17;13;13;9;9;3;3;5;9;9;109
"431446 Pinhal da Serra";1;1;-;-;-;2;3;2;-;2;2;13
"431447 Pinhal Grande";64;70;38;16;15;12;4;9;17;19;17;281
"431449 Pinheirinho do Vale";41;42;34;32;24;32;28;26;22;17;11;309
"431450 Pinheiro Machado";96;80;68;70;45;41;68;42;22;5;14;551
"431455 Pirapó";4;2;3;2;-;-;-;-;-;-;-;11
"431460 Piratini";197;129;85;97;99;115;83;74;72;73;101;1125
"431470 Planalto";286;290;297;264;273;227;229;220;172;69;49;2376
"431475 Poço das Antas";12;8;10;7;7;3;2;2;2;1;1;55
"431477 Pontão";21;24;22;24;14;21;21;24;19;15;18;223
"431478 Ponte Preta";3;4;3;-;-;1;1;-;2;1;-;15
"431480 Portão";82;68;69;87;92;62;36;40;36;19;10;601
"431490 Porto Alegre";1369;1213;1294;1297;1520;1688;1555;1284;1396;1345;1202;15163
"431500 Porto Lucena";81;54;54;35;48;65;39;59;94;100;82;711
"431505 Porto Mauá";6;9;9;13;7;10;18;10;13;2;4;101
"431507 Porto Vera Cruz";28;17;13;20;15;18;21;5;25;18;19;199
"431510 Porto Xavier";59;77;64;13;43;38;38;18;13;13;17;393
"431513 Pouso Novo";43;17;19;16;34;34;29;22;8;18;11;251
"431514 Presidente Lucena";6;4;5;8;3;2;1;3;7;1;-;40
"431515 Progresso";3;3;2;2;3;4;11;70;34;55;56;243
"431517 Protásio Alves";2;3;2;2;1;2;-;-;2;2;2;18
"431520 Putinga";18;2;5;1;4;2;-;-;1;4;1;38
"431530 Quaraí";74;46;34;38;38;50;22;26;34;32;36;430
"431531 Quatro Irmãos";3;3;1;2;2;-;2;1;3;-;2;19
"431532 Quevedos";6;3;2;2;1;1;1;3;3;1;-;23
"431535 Quinze de Novembro";24;18;14;10;7;9;14;6;5;9;8;124
"431540 Redentora";80;100;147;117;125;44;22;7;7;11;6;666
"431545 Relvado";8;4;3;7;14;8;11;1;-;2;3;61
"431550 Restinga Seca";112;90;81;71;76;96;90;78;22;20;13;749
"431555 Rio dos Índios";33;21;21;25;46;44;30;40;37;31;29;357
"431560 Rio Grande";117;130;115;147;119;140;145;161;145;122;106;1447
"431570 Rio Pardo";175;157;125;123;45;52;65;76;103;96;80;1097
"431575 Riozinho";46;37;27;33;19;18;23;9;15;12;17;256
"431580 Roca Sales";50;49;16;3;-;1;-;-;1;1;2;123
"431590 Rodeio Bonito";16;45;81;28;29;19;27;33;34;25;37;374
"431595 Rolador";5;8;8;3;2;1;3;1;4;2;1;38
"431600 Rolante";37;80;40;36;12;23;38;59;56;65;81;527
"431610 Ronda Alta";111;157;173;123;129;116;129;127;94;118;92;1369
"431620 Rondinha";75;66;51;39;56;50;45;45;32;23;24;506
"431630 Roque Gonzales";40;45;32;26;46;42;37;17;29;31;28;373
"431640 Rosário do Sul";225;207;218;301;361;335;273;220;339;270;216;2965
"431642 Sagrada Família";5;7;5;12;10;6;3;-;5;2;8;63
"431643 Saldanha Marinho";2;3;-;-;2;1;6;11;9;3;7;44
"431645 Salto do Jacuí";103;84;63;75;38;26;29;30;31;18;26;523
"431647 Salvador das Missões";9;3;2;5;5;18;10;18;18;13;11;112
"431650 Salvador do Sul";27;16;4;1;9;13;10;19;1;7;5;112
"431660 Sananduva";74;44;31;19;35;19;36;24;2;6;28;318
"431710 Sant'Ana do Livramento";246;205;142;252;143;156;183;125;133;87;26;1698
"431670 Santa Bárbara do Sul";71;66;47;48;27;58;69;46;57;50;31;570
"431673 Santa Cecília do Sul";12;10;7;6;4;12;14;5;9;10;12;101
"431675 Santa Clara do Sul";5;4;1;3;3;2;1;-;2;-;4;25
"431680 Santa Cruz do Sul";351;470;407;453;425;492;302;219;161;235;175;3690
"431697 Santa Margarida do Sul";15;12;3;7;5;4;2;11;6;9;15;89
"431690 Santa Maria";71;57;76;60;110;156;131;102;72;51;59;945
"431695 Santa Maria do Herval";2;8;10;2;3;3;9;5;5;3;2;52
"431720 Santa Rosa";126;142;113;159;126;153;86;121;91;73;83;1273
"431725 Santa Tereza";4;7;3;1;4;4;11;2;-;7;1;44
"431730 Santa Vitória do Palmar";37;39;41;22;19;13;8;11;9;13;24;236
"431700 Santana da Boa Vista";3;1;2;1;-;1;2;3;2;2;3;20
"431740 Santiago";260;221;157;125;165;151;86;92;53;35;29;1374
"431750 Santo Ângelo";314;260;204;102;155;485;466;216;263;225;220;2910
"431760 Santo Antônio da Patrulha";145;143;101;87;84;50;49;48;58;39;24;828
"431770 Santo Antônio das Missões";22;14;30;4;3;-;1;-;1;2;-;77
"431755 Santo Antônio do Palma";13;14;16;19;11;17;10;9;9;7;5;130
"431775 Santo Antônio do Planalto";7;7;4;5;2;4;1;-;8;8;1;47
"431780 Santo Augusto";106;104;97;105;61;75;52;50;81;52;58;841
"431790 Santo Cristo";92;93;126;114;61;52;67;69;88;84;62;908
"431795 Santo Expedito do Sul";7;5;11;5;5;8;8;11;13;3;3;79
"431800 São Borja";416;325;282;230;114;77;47;84;108;40;40;1763
"431805 São Domingos do Sul";1;1;-;-;1;3;1;2;7;5;6;27
"431810 São Francisco de Assis";116;108;115;127;107;93;71;42;52;64;49;944
"431820 São Francisco de Paula";89;100;113;76;73;59;88;71;59;62;97;887
"431830 São Gabriel";280;260;304;298;290;211;193;233;316;277;256;2918
"431840 São Jerônimo";66;41;19;44;34;66;58;41;39;37;28;473
"431842 São João da Urtiga";28;19;17;23;15;5;17;5;5;1;4;139
"431843 São João do Polêsine";15;16;11;5;6;6;6;10;6;11;12;104
"431844 São Jorge";12;14;8;5;5;3;4;-;-;1;-;52
"431845 São José das Missões";15;15;14;14;6;5;5;4;5;3;5;91
"431846 São José do Herval";32;35;26;27;4;1;23;24;6;17;8;203
"431848 São José do Hortêncio";11;14;12;11;10;6;8;11;5;1;1;90
"431849 São José do Inhacorá";18;3;8;13;1;4;6;9;13;8;1;84
"431850 São José do Norte";146;116;91;143;82;61;40;12;13;13;17;734
"431860 São José do Ouro";20;12;20;44;26;26;36;58;41;48;34;365
"431861 São José do Sul";8;3;-;1;1;-;-;2;-;1;-;16
"431862 São José dos Ausentes";8;9;4;3;3;3;2;4;6;1;3;46
"431870 São Leopoldo";289;322;303;264;252;207;170;192;219;231;209;2658
"431880 São Lourenço do Sul";168;148;122;107;67;97;113;133;151;151;137;1394
"431890 São Luiz Gonzaga";76;67;123;27;8;13;5;5;10;8;5;347
"431900 São Marcos";78;111;54;95;100;129;139;132;162;159;72;1231
"431910 São Martinho";42;39;29;58;40;24;12;35;23;27;18;347
"431912 São Martinho da Serra";-;2;2;1;3;1;2;2;3;-;3;19
"431915 São Miguel das Missões";82;96;74;23;6;19;9;13;5;6;21;354
"431920 São Nicolau";9;16;19;2;1;2;-;-;-;1;2;52
"431930 São Paulo das Missões";15;37;27;20;41;36;56;30;27;42;37;368
"431935 São Pedro da Serra";14;1;4;5;4;12;2;6;1;3;4;56
"431936 São Pedro das Missões";7;11;12;12;2;4;6;3;6;2;2;67
"431937 São Pedro do Butiá";5;3;6;4;6;5;4;13;4;6;6;62
"431940 São Pedro do Sul";36;42;38;37;51;42;13;35;23;27;23;367
"431950 São Sebastião do Caí";25;16;38;38;22;72;57;64;68;57;15;472
"431960 São Sepé";120;125;132;92;89;80;60;69;87;53;58;965
"431970 São Valentim";3;1;1;2;2;2;2;2;4;1;-;20
"431971 São Valentim do Sul";17;18;12;8;6;8;16;2;7;4;5;103
"431973 São Valério do Sul";11;22;4;18;11;11;6;9;10;19;15;136
"431975 São Vendelino";5;3;8;4;2;-;7;3;5;7;8;52
"431980 São Vicente do Sul";24;18;20;16;12;14;21;24;29;20;16;214
"431990 Sapiranga";110;67;62;53;54;71;80;58;79;41;47;722
"432000 Sapucaia do Sul";99;108;54;44;45;41;31;35;37;34;57;585
"432010 Sarandi";62;75;73;60;77;88;59;58;75;58;41;726
"432020 Seberi";50;50;70;34;31;27;31;19;19;22;22;375
"432023 Sede Nova";20;25;24;11;21;26;16;9;7;9;5;173
"432026 Segredo";93;55;31;59;44;14;41;16;10;11;9;383
"432030 Selbach";26;15;9;4;7;8;6;5;6;6;-;92
"432032 Senador Salgado Filho";5;6;9;11;7;2;7;6;8;15;13;89
"432035 Sentinela do Sul";8;10;7;4;11;3;1;6;3;9;6;68
"432040 Serafina Corrêa";76;47;40;36;38;25;17;24;15;17;24;359
"432045 Sério";18;19;11;6;3;3;4;10;5;12;14;105
"432050 Sertão";48;58;39;5;14;42;42;33;24;16;21;342
"432055 Sertão Santana";4;7;6;7;2;5;9;2;15;1;6;64
"432057 Sete de Setembro";7;2;6;8;1;5;12;11;8;9;3;72
"432060 Severiano de Almeida";7;12;9;5;11;5;18;23;19;24;19;152
"432065 Silveira Martins";1;6;-;-;-;1;-;4;6;1;3;22
"432067 Sinimbu";57;81;37;20;12;12;8;10;18;9;12;276
"432070 Sobradinho";125;138;124;152;145;118;131;124;143;172;59;1431
"432080 Soledade";93;76;65;60;45;82;78;93;66;102;89;849
"432085 Tabaí";21;7;8;8;6;7;-;7;6;8;1;79
"432090 Tapejara";92;72;53;31;44;77;66;65;70;82;88;740
"432100 Tapera";50;49;29;30;29;52;42;59;54;36;44;474
"432110 Tapes";12;37;53;33;36;17;16;22;20;9;6;261
"432120 Taquara";25;43;68;58;58;76;61;67;46;53;36;591
"432130 Taquari";86;118;132;117;104;121;87;88;70;68;73;1064
"432132 Taquaruçu do Sul";9;11;3;8;1;5;5;2;4;2;6;56
"432135 Tavares";-;-;1;5;10;1;4;3;-;1;1;26
"432140 Tenente Portela";80;44;35;41;50;34;24;22;13;25;28;396
"432143 Terra de Areia";14;6;2;-;-;1;5;6;1;2;1;38
"432145 Teutônia";185;137;125;100;86;70;68;62;46;37;30;946
"432146 Tio Hugo";4;2;1;2;1;5;3;2;2;6;1;29
"432147 Tiradentes do Sul";37;56;40;41;32;40;26;25;30;24;15;366
"432149 Toropi";2;9;7;4;8;7;5;6;8;3;7;66
"432150 Torres";22;8;4;17;4;6;18;30;32;16;21;178
"432160 Tramandaí";33;67;49;45;28;71;28;28;24;16;15;404
"432162 Travesseiro";33;23;16;29;31;38;27;21;6;8;11;243
"432163 Três Arroios";7;6;5;3;4;15;10;10;12;4;6;82
"432166 Três Cachoeiras";1;-;1;4;4;1;1;1;3;1;3;20
"432170 Três Coroas";82;62;56;60;37;24;33;37;21;28;30;470
"432180 Três de Maio";45;52;45;26;50;49;25;75;90;31;23;511
"432183 Três Forquilhas";-;-;-;2;-;-;1;3;2;-;2;10
"432185 Três Palmeiras";39;26;25;21;21;41;25;39;50;49;35;371
"432190 Três Passos";227;162;167;148;119;106;77;69;61;53;45;1234
"432195 Trindade do Sul";29;37;16;48;43;46;35;58;51;76;55;494
"432200 Triunfo";138;166;151;145;110;153;82;78;78;65;32;1198
"432210 Tucunduva";47;44;49;64;76;59;21;14;9;38;12;433
"432215 Tunas";24;25;18;14;17;19;20;22;45;18;13;235
"432218 Tupanci do Sul";8;4;12;7;13;13;11;10;10;11;4;103
"432220 Tupanciretã";110;57;29;26;28;61;56;51;33;29;26;506
"432225 Tupandi";6;3;3;8;5;3;2;7;9;13;16;75
"432230 Tuparendi";53;48;51;35;42;50;46;67;53;23;40;508
"432232 Turuçu";2;3;7;6;5;2;7;6;5;5;5;53
"432234 Ubiretama";3;6;6;3;5;3;9;5;6;6;5;57
"432235 União da Serra";27;21;27;29;19;19;15;6;6;5;-;174
"432237 Unistalda";15;16;11;11;12;8;5;4;5;3;5;95
"432240 Uruguaiana";124;113;89;77;57;101;80;114;124;128;72;1079
"432250 Vacaria";147;270;256;85;22;46;42;66;52;49;51;1086
