,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Total,MUNCOD
3267,57,40,37,52,46,48,58,64,58,65,71,596,350950
3268,1,4,0,3,2,5,3,7,4,7,4,40,350960
3269,1,1,4,1,2,4,4,1,3,1,4,26,350970
3270,0,1,0,0,0,0,2,0,2,1,0,6,350980
3271,1,2,1,0,0,0,0,0,0,0,1,5,350990
3272,0,1,0,0,1,0,0,0,0,0,0,2,350995
3273,2,3,1,1,0,2,0,2,1,0,2,14,351000
3274,0,0,0,1,2,0,0,0,0,0,0,3,351010
3275,3,1,2,1,3,5,3,7,4,2,7,38,351020
3276,2,4,1,0,2,3,1,2,2,0,5,22,351030
3277,1,3,3,11,2,1,1,1,2,4,3,32,351040
3278,4,2,1,1,5,2,6,7,5,9,7,49,351050
3279,10,16,28,3,8,11,16,16,13,19,18,158,351060
3280,2,0,1,0,0,3,0,0,0,5,1,12,351070
3281,2,5,1,5,0,4,6,3,2,1,2,31,351080
3282,0,0,0,0,0,0,1,1,1,0,1,4,351090
3283,0,1,0,0,4,6,3,0,0,0,0,14,351100
3284,8,7,12,4,8,9,4,6,16,8,7,89,351110
3285,0,0,1,0,0,2,1,2,0,0,0,6,351120
3286,1,0,0,0,1,1,2,0,0,0,0,5,351130
3287,0,0,0,0,0,0,0,1,2,3,1,7,351140
3288,2,1,3,1,3,3,2,4,3,1,4,27,351150
3289,0,2,0,1,0,0,2,0,1,1,4,11,351160
3290,1,1,1,0,1,0,1,1,2,0,0,8,351170
3291,1,0,1,0,0,0,1,0,1,3,3,10,355720
3292,0,0,0,0,0,0,1,0,0,0,0,1,351190
3293,2,0,1,0,3,0,1,2,1,2,2,14,351200
3294,0,0,1,0,0,0,1,0,0,0,1,3,351210
3295,2,0,0,2,0,2,2,1,0,3,1,13,351220
3296,1,1,1,1,0,0,2,0,2,0,1,9,351230
3297,1,0,1,2,0,1,3,1,1,2,1,13,351240
3298,0,0,0,1,0,0,0,1,0,0,0,2,351260
3299,1,0,0,0,0,0,0,0,0,1,0,2,351270
3300,2,1,1,1,1,2,3,4,3,3,5,26,351280
3301,0,0,0,0,0,0,1,0,0,0,0,1,351290
3302,9,9,6,14,4,6,8,15,13,9,10,103,351300
3303,0,0,0,4,2,2,1,2,2,1,5,19,351310
3304,0,0,1,0,0,0,0,1,0,1,2,5,351320
3305,0,0,0,0,0,0,0,0,0,1,0,1,351330
3306,4,5,5,2,3,3,9,7,2,6,6,52,351340
3307,2,7,4,5,5,7,2,1,5,3,3,44,351350
3308,2,0,1,3,1,0,2,3,0,2,0,14,351360
3309,1,1,3,1,2,2,1,3,3,0,2,19,351370
3310,16,18,21,12,18,23,14,16,15,21,19,193,351380
3311,0,0,0,0,0,0,0,1,0,0,0,1,351385
3312,2,1,0,2,1,0,3,1,0,1,1,12,351390
3313,0,0,0,1,0,0,0,0,0,0,0,1,351400
3314,1,3,3,2,5,5,3,2,5,6,6,41,351410
3315,1,1,1,0,0,1,2,2,1,1,1,11,351430
3316,3,2,2,1,4,2,3,2,2,1,4,26,351440
3317,0,1,0,0,0,1,0,0,2,1,0,5,351450
3318,0,0,1,3,1,1,0,0,0,1,1,8,351460
3319,0,1,0,0,1,1,0,0,0,0,2,5,351470
3320,3,0,0,1,0,0,2,0,0,1,1,8,351480
3321,0,1,0,1,0,0,1,1,1,1,1,7,351490
3322,1,0,0,0,0,1,0,0,0,0,0,2,351492
3323,4,5,12,10,9,11,8,5,4,5,10,83,351500
3324,2,1,0,1,1,0,0,2,1,2,0,10,351510
3325,0,0,0,0,0,0,0,0,0,0,1,1,351512
3326,1,1,0,0,0,0,0,2,0,4,2,10,351515
3327,2,3,0,2,1,1,2,3,3,6,5,28,351518
3328,0,0,1,0,1,1,0,0,1,0,1,5,351519
3329,3,0,1,1,1,3,0,2,1,0,2,14,355730
3330,1,1,0,0,0,0,0,0,1,2,0,5,351520
3331,0,0,0,0,1,0,0,0,1,0,0,2,351535
3332,2,0,1,1,2,0,0,2,1,0,2,11,351540
3333,0,0,2,0,0,0,0,3,1,0,0,6,351560
3334,1,2,2,5,4,4,6,4,3,4,10,45,351550
3335,2,0,0,0,0,0,1,0,0,0,0,3,351565
3336,4,4,4,4,8,8,7,10,7,10,9,75,351570
3337,1,0,0,0,0,0,0,0,1,0,1,3,351580
3338,0,0,0,1,0,0,0,0,0,0,0,1,351590
3339,0,1,0,1,0,1,0,1,0,1,1,6,351600
3340,0,2,0,1,0,2,0,0,0,0,1,6,351610
3341,10,11,18,22,17,19,17,20,17,26,17,194,351620
3342,3,6,1,8,7,7,11,13,11,5,9,81,351630
3343,7,7,5,6,14,11,5,9,12,2,7,85,351640
3344,0,0,0,0,1,0,0,0,1,0,0,2,351650
3345,0,0,0,0,0,0,2,0,0,1,0,3,351660
3346,2,1,6,2,5,5,3,6,9,6,8,53,351670
3347,0,1,0,0,0,0,0,0,0,0,0,1,351685
3348,0,1,2,0,1,1,0,1,1,1,0,8,351690
3349,1,0,0,0,0,0,1,1,0,1,0,4,351700
3350,0,0,0,0,1,0,1,0,2,1,0,5,351710
3351,0,1,1,1,0,1,0,1,0,0,1,6,351720
3352,1,1,0,1,0,1,0,0,0,0,0,4,351730
3353,1,1,1,0,1,6,6,6,3,2,2,29,351740
3354,1,0,0,0,0,1,0,0,0,0,0,2,351750
3355,1,4,0,2,1,1,0,0,2,0,0,11,351760
3356,0,3,1,1,0,0,3,1,0,1,3,13,351770
3357,1,1,0,0,0,0,0,0,0,0,0,2,351780
3358,0,0,0,1,0,0,0,1,1,1,2,6,351790
3359,0,0,0,0,1,0,0,1,1,1,0,4,351800
3360,1,0,0,0,2,0,0,0,1,1,0,5,351810
3361,1,1,3,1,1,0,4,2,0,0,6,19,351820
3362,0,1,0,2,0,1,1,2,1,1,0,9,351830
3363,6,7,6,5,5,3,1,5,6,6,8,58,351840
3364,0,0,2,0,1,0,1,0,3,1,1,9,351850
3365,1,0,1,4,3,2,2,3,2,2,3,23,351860
3366,17,12,15,16,20,16,21,13,8,9,20,167,351870
3367,48,39,37,53,60,49,65,67,60,43,77,598,351880
3368,0,0,1,0,0,0,0,1,1,1,1,5,351885
3369,0,0,0,1,0,0,0,1,0,1,0,3,351890
3370,0,0,0,1,1,1,0,1,1,0,0,5,351900
3371,0,1,1,0,0,0,0,1,0,0,0,3,351905
3372,2,11,6,12,8,7,8,13,10,7,20,104,351907
3373,1,0,1,1,0,1,3,0,3,1,3,14,351910
3374,0,1,0,1,0,0,0,1,1,1,0,5,351920
3375,0,1,0,0,0,0,2,0,3,2,0,8,351925
3376,2,1,0,1,4,2,2,3,0,4,1,20,351930
3377,0,1,0,3,1,0,0,2,0,0,0,7,351940
3378,2,0,1,0,0,0,1,0,0,0,0,4,351950
3379,8,5,2,3,4,1,4,5,5,5,6,48,351960
3380,7,3,7,7,8,7,6,11,9,8,8,81,351970
3381,0,0,1,0,0,0,0,0,1,1,1,4,351980
3382,0,1,1,0,0,1,0,0,0,0,0,3,351990
3383,0,3,1,1,3,0,1,1,2,0,1,13,352000
3384,1,1,2,2,0,1,2,0,5,4,6,24,352010
3385,0,0,0,0,0,0,0,0,1,3,3,7,352020
3386,2,3,0,3,2,2,0,1,3,1,0,17,352030
3387,0,0,0,0,2,1,0,2,0,1,0,6,352042
3388,2,0,0,1,1,1,1,1,0,1,1,9,352044
3389,3,0,0,0,3,0,4,3,2,0,2,17,352040
3390,11,6,5,11,12,11,13,8,11,9,12,109,352050
3391,1,1,0,0,0,0,0,0,0,0,0,2,352060
3392,0,0,0,1,0,0,0,2,0,0,0,3,352070
3393,0,0,1,0,0,0,0,0,0,1,0,2,352080
3394,1,0,1,0,0,0,0,1,0,0,0,3,352090
3395,2,2,3,0,0,1,1,3,1,3,1,17,352100
3396,1,0,0,0,0,0,1,0,1,0,2,5,352110
3397,0,2,1,0,0,1,0,0,0,0,0,4,352120
3398,0,0,0,1,1,0,1,0,3,0,3,9,352130
3399,0,0,1,0,0,0,1,0,0,3,2,7,352140
3400,0,1,0,0,1,1,3,1,1,0,0,8,352150
3401,2,0,0,1,1,0,0,0,1,1,0,6,352160
3402,0,3,3,5,2,1,3,3,0,2,1,23,352170
3403,1,3,1,0,0,0,1,0,2,4,3,15,352180
3404,0,1,0,2,4,1,2,4,1,2,1,18,352190
3405,0,0,0,0,0,1,2,1,1,1,0,6,352200
3406,4,2,7,7,6,7,6,2,6,11,10,68,352210
3407,3,4,6,5,5,3,6,3,2,3,2,42,352220
3408,7,11,10,13,15,14,7,14,10,19,10,130,352230
3409,3,7,5,7,3,4,5,8,6,5,5,58,352240
3410,3,7,6,6,4,14,5,7,8,6,15,81,352250
3411,5,8,5,3,8,8,4,6,7,16,5,75,352260
3412,0,0,0,0,0,0,0,1,0,0,0,1,352265
3413,1,7,7,4,3,10,5,3,2,4,4,50,352270
3414,0,0,2,1,1,1,0,1,2,1,0,9,352280
3415,1,0,1,1,1,1,0,0,2,0,3,10,352290
3416,0,1,0,1,0,0,0,0,0,1,1,4,352300
3417,8,11,5,11,9,15,16,12,9,15,7,118,352310
3418,9,3,5,4,7,6,5,4,2,8,7,60,352320
3419,1,0,0,0,3,0,1,0,2,1,0,8,352330
3420,5,2,3,6,8,7,10,3,7,5,7,63,352340
3421,0,0,2,0,1,0,2,2,1,4,1,13,352350
3422,1,1,3,0,1,0,2,2,2,3,1,16,352360
3423,1,1,0,0,2,0,0,0,0,0,0,4,352370
3424,0,2,0,0,0,0,0,2,1,0,0,5,352380
3425,8,9,11,10,6,7,9,8,5,7,5,85,352390
3426,0,3,3,1,2,2,1,3,1,2,4,22,352400
3427,2,2,0,1,1,0,1,4,3,2,0,16,352410
3428,0,1,0,0,0,0,0,0,1,0,1,3,352420
3429,4,9,6,3,1,6,8,3,6,5,5,56,352430
3430,6,9,9,6,10,4,12,6,7,14,8,91,352440
3431,1,0,0,0,0,0,2,0,0,0,2,5,352450
3432,0,0,1,0,0,0,1,0,5,1,2,10,352460
3433,4,1,4,1,1,2,5,7,0,3,2,30,352470
3434,3,3,1,2,3,3,4,3,6,3,7,38,352480
3435,0,0,0,0,1,0,1,0,1,0,1,4,352490
3436,4,1,5,4,4,4,4,4,5,6,3,44,352500
3437,2,1,0,0,1,2,4,2,4,3,0,19,352510
3438,0,0,1,2,1,2,1,1,3,2,6,19,352520
3439,6,6,9,7,7,6,7,14,6,8,7,83,352530
3440,1,0,0,0,0,1,0,2,1,0,0,5,352540
3441,0,1,0,3,2,0,0,1,2,1,0,10,352550
3442,2,1,2,2,1,3,1,1,3,2,1,19,352570
3443,0,0,0,0,2,0,1,0,0,1,1,5,352580
3444,9,7,11,24,18,21,21,17,25,25,25,203,352590
3445,2,2,1,0,2,1,0,1,0,1,1,11,352600
3446,0,0,0,2,1,2,0,0,3,0,3,11,352610
3447,0,0,1,0,0,0,0,1,0,1,1,4,352620
3448,0,0,1,0,0,0,0,1,0,0,0,2,352630
3449,1,5,0,5,1,2,3,2,3,1,2,25,352640
3450,0,0,1,2,1,1,1,2,1,0,1,10,352650
3451,0,0,0,1,0,0,0,1,0,0,1,3,352660
3452,5,8,3,5,2,11,8,5,8,6,8,69,352670
3453,2,5,2,1,1,8,2,5,0,3,2,31,352680
3454,11,10,17,17,14,14,12,14,15,20,19,163,352690
3455,0,2,0,0,0,1,0,1,2,0,0,6,352700
3456,10,3,5,7,7,3,6,9,6,5,6,67,352710
3457,3,5,2,2,2,2,1,3,10,8,4,42,352720
3458,0,0,0,0,1,0,0,0,0,0,0,1,352725
3459,0,0,0,1,0,0,4,2,1,3,3,14,352730
3460,0,1,3,1,1,0,1,2,1,3,0,13,352740
3461,0,0,0,0,1,0,1,1,0,0,1,4,352750
3462,0,1,0,0,1,1,1,0,0,1,0,5,352760
3463,1,1,0,1,1,0,0,0,0,0,2,6,352770
3464,0,0,0,0,0,1,1,1,1,0,0,4,352790
3465,1,0,2,0,2,0,0,1,2,1,2,11,352800
3466,0,0,0,0,0,2,0,0,0,0,1,3,352810
3467,0,0,0,1,0,1,0,0,0,0,0,2,352820
3468,0,0,0,0,0,0,0,0,0,1,0,1,352830
3469,1,3,2,2,2,6,5,8,3,4,3,39,352840
3470,3,0,7,4,6,3,10,5,4,5,3,50,352850
3471,2,1,1,1,1,0,2,1,0,0,1,10,352860
3472,0,0,0,1,0,0,0,0,0,0,0,1,352870
3473,1,0,0,1,0,2,2,2,2,1,1,12,352880
3474,0,0,1,0,0,0,0,1,0,0,1,3,352890
3475,12,9,15,19,12,27,14,13,9,17,18,165,352900
3476,0,3,3,0,2,0,3,1,1,2,1,16,352920
3477,7,3,2,4,7,8,7,9,4,2,6,59,352930
3478,15,17,9,16,10,15,9,16,17,12,9,145,352940
3479,0,0,0,0,0,0,0,0,0,0,1,1,352950
3480,0,0,0,2,0,0,0,1,1,0,1,5,352960
3481,4,3,3,0,1,0,2,2,2,0,2,19,352970
3482,1,1,1,1,0,0,0,1,4,1,4,14,352980
3483,0,1,0,0,1,0,0,0,0,0,1,3,353000
3484,0,3,3,0,1,0,1,1,0,1,2,12,352990
3485,0,0,3,2,2,0,4,1,1,0,2,15,353010
3486,2,0,1,0,1,2,1,0,0,0,2,9,353020
3487,2,1,1,3,2,2,5,7,1,2,2,28,353030
3488,0,0,0,0,0,0,0,1,0,0,0,1,353040
3489,4,8,5,3,5,4,4,6,5,2,5,51,353050
3490,23,24,16,13,22,24,21,23,26,33,20,245,353060
3491,5,7,8,13,16,9,12,12,8,11,19,120,353070
3492,2,7,8,3,5,6,7,10,2,8,5,63,353080
3493,0,0,0,0,0,0,1,1,1,1,0,4,353090
3494,0,0,0,0,1,0,0,1,0,0,0,2,353100
3495,2,0,1,1,0,1,3,6,1,3,6,24,353110
3496,0,1,0,0,0,0,0,1,1,0,1,4,353120
3497,5,3,3,1,4,9,6,3,2,3,5,44,353130
3498,1,0,0,1,1,3,2,0,2,1,2,13,353140
3499,1,5,0,1,2,0,1,1,2,4,2,19,353150
3500,2,0,0,1,0,2,2,0,1,1,0,9,353160
3501,2,2,6,4,6,3,0,3,2,3,5,36,353180
3502,0,0,0,0,0,1,1,1,0,0,1,4,353170
3503,1,2,1,1,0,6,0,0,1,1,0,13,353190
3504,0,1,1,3,0,0,0,1,1,1,1,9,353200
3505,0,1,0,0,0,2,1,0,0,1,0,5,353205
3506,0,1,1,0,0,0,0,0,2,0,0,4,353210
3507,0,0,0,0,0,0,0,1,0,0,1,2,353215
3508,0,0,0,0,0,0,0,1,2,0,1,4,353220
3509,0,0,0,0,0,0,0,1,0,0,0,1,353230
3510,3,2,1,0,0,2,1,0,3,1,1,14,353240
3511,0,0,0,1,0,0,0,0,1,0,0,2,353250
3512,0,1,0,1,0,0,0,0,3,0,1,6,353260
3513,0,0,0,0,1,0,0,0,0,0,0,1,353270
3514,0,1,1,0,0,1,0,1,0,0,1,5,353280
3515,0,1,0,0,1,0,1,0,1,0,0,4,353282
3516,0,0,0,0,0,0,0,1,0,0,0,1,353284
3517,0,0,0,0,0,0,0,1,1,0,0,2,353286
3518,0,2,0,0,1,3,3,0,0,0,0,9,353290
3519,0,0,2,1,1,1,0,1,1,1,0,8,353300
3520,0,0,0,0,0,1,0,0,0,0,0,1,353310
3521,0,0,1,0,0,1,0,0,0,0,0,2,353320
3522,0,0,0,0,0,0,1,0,0,0,0,1,353330
3523,6,2,2,2,3,3,9,2,2,2,3,36,353340
3524,0,0,0,0,1,0,0,0,0,0,0,1,353325
3525,5,3,1,5,3,6,2,3,1,3,3,35,353350
3526,0,1,0,2,0,2,1,0,1,0,1,8,353360
3527,0,0,0,0,0,0,0,0,1,0,0,1,353370
3528,1,1,0,1,0,0,0,1,0,0,0,4,353380
3529,5,1,2,1,3,2,5,3,5,2,3,32,353390
3530,0,0,0,0,0,1,0,0,0,0,0,1,353400
3531,0,0,0,0,0,2,1,0,0,0,0,3,353410
3532,1,4,3,5,1,0,6,2,1,1,2,26,353430
3533,32,31,26,25,18,31,32,27,31,35,25,313,353440
3534,0,0,0,0,0,0,0,0,0,0,1,1,353450
3535,0,1,3,3,5,2,2,3,3,1,1,24,353460
3536,4,2,8,3,6,7,10,6,10,8,11,75,353470
3537,0,0,1,1,0,1,1,0,1,1,0,6,353480
3538,0,0,0,0,0,1,0,0,1,0,2,4,353475
3539,1,1,0,1,1,0,0,1,1,3,1,10,353490
3540,0,1,0,0,0,0,1,1,1,0,0,4,353500
3541,2,1,1,0,1,0,1,0,1,2,2,11,353510
3542,0,0,0,0,0,0,2,1,1,1,2,7,353520
3543,0,0,2,2,1,3,3,2,5,1,0,19,353530
3544,1,1,2,2,2,2,1,1,3,1,1,17,353540
3545,1,5,9,1,3,2,6,1,5,1,3,37,353550
3546,0,0,0,1,1,1,2,1,1,0,1,8,353560
3547,0,0,0,0,2,0,0,0,0,0,1,3,353570
3548,2,1,0,0,2,0,1,0,1,1,4,12,353580
3549,1,1,1,2,1,0,2,1,0,2,0,11,353600
3550,1,0,0,1,3,0,1,1,0,0,1,8,353610
3551,0,0,2,4,1,0,0,0,2,1,1,11,353620
3552,0,0,1,0,0,0,0,1,0,0,0,2,353625
3553,0,0,0,0,0,0,0,1,1,0,0,2,353630
3554,0,1,1,0,0,0,0,1,1,3,0,7,353640
3555,2,3,7,0,2,0,1,3,4,6,5,33,353650
3556,0,0,1,0,0,0,0,1,0,1,0,3,353660
3557,2,3,7,2,2,3,2,2,1,6,2,32,353670
3558,1,1,0,0,1,1,0,0,1,1,0,6,353680
3559,0,0,0,0,0,0,1,0,0,0,0,1,353690
3560,1,1,2,0,1,0,1,0,3,1,0,10,353700
3561,4,8,4,2,3,2,1,5,5,3,3,40,353710
3562,0,0,0,0,1,0,0,2,0,0,1,4,353715
3563,1,1,0,0,0,0,1,0,0,0,0,3,353720
3564,3,3,1,2,4,7,3,4,9,8,7,51,353730
3565,1,2,3,0,1,1,2,1,0,0,2,13,353740
3566,2,2,0,1,0,0,0,1,2,0,3,11,353750
3567,4,3,4,7,5,5,1,2,5,5,5,46,353760
3568,0,0,1,0,0,1,0,0,0,0,0,2,353770
3569,4,5,0,2,3,4,4,2,5,7,5,41,353780
3570,1,1,1,0,1,3,1,2,3,0,2,15,353790
3571,5,8,12,6,4,7,7,2,4,8,11,74,353800
3572,1,1,1,0,4,2,0,1,2,3,0,15,353810
3573,2,2,0,0,2,0,0,1,2,4,1,14,353820
3574,1,0,0,0,0,1,0,0,1,1,0,4,353830
3575,1,1,1,0,0,0,0,0,3,2,0,8,353850
3576,1,0,0,1,4,1,1,1,0,2,5,16,353860
3577,28,25,19,15,22,34,29,20,27,23,25,267,353870
3578,3,0,1,1,1,4,2,5,1,5,2,25,353880
3579,1,5,2,5,2,3,4,3,3,3,2,33,353890
3580,0,0,0,2,1,2,4,0,2,0,0,11,353900
3581,1,0,0,0,2,0,0,0,2,1,0,6,353910
3582,0,0,1,3,0,2,4,2,3,1,1,17,353920
3583,3,5,5,6,5,4,6,4,3,4,5,50,353930
3584,1,0,0,0,1,1,0,0,0,0,1,4,353940
3585,0,0,0,1,1,4,3,4,1,4,1,19,353950
3586,0,0,0,1,0,0,0,0,0,0,0,1,353970
3587,6,4,6,2,5,3,3,6,6,3,6,50,353980
3588,0,1,1,0,0,0,0,1,1,0,0,4,353990
3589,3,0,0,0,1,1,1,3,1,2,2,14,354000
3590,0,0,0,0,0,0,0,0,1,1,0,2,354010
3591,1,2,2,3,2,2,2,6,2,6,4,32,354020
3592,0,0,0,0,0,0,0,1,1,0,0,2,354025
3593,0,0,0,0,0,0,0,0,0,1,0,1,354040
3594,2,2,2,0,2,0,3,0,1,0,0,12,354050
3595,1,2,4,3,1,3,4,2,3,6,6,35,354060
3596,3,2,1,5,5,1,2,4,2,6,5,36,354070
3597,0,0,1,3,0,1,1,2,1,1,2,12,354075
3598,0,1,0,1,0,2,2,4,1,3,3,17,354080
3599,0,0,0,0,0,0,0,1,0,1,1,3,354085
3600,1,0,1,0,0,1,0,1,0,0,0,4,354090
3601,14,25,17,32,15,14,10,7,11,24,21,190,354100
3602,0,0,2,0,0,1,0,0,1,1,0,5,354105
3603,1,0,0,0,0,1,0,0,0,0,0,2,354110
3604,3,1,0,1,1,0,0,1,1,2,1,11,354120
3605,1,5,1,2,1,3,2,2,2,3,2,24,354130
3606,10,15,10,17,12,11,11,14,12,11,12,135,354140
3607,3,7,3,1,3,4,5,2,1,4,4,37,354150
3608,0,0,3,1,1,2,5,0,1,4,6,23,354160
3609,0,1,0,1,0,1,0,0,0,1,0,4,354165
3610,1,1,0,1,0,1,0,0,0,0,0,4,354170
3611,0,0,1,0,0,1,2,1,0,0,0,5,354180
3612,1,0,0,1,0,1,1,0,0,1,0,5,354190
3613,0,0,0,0,0,2,1,0,0,0,1,4,354200
3614,0,0,0,0,3,1,0,1,0,0,1,6,354210
3615,3,4,2,3,2,1,1,2,0,1,4,23,354220
3616,0,1,0,0,1,1,1,0,0,0,0,4,354230
3617,0,0,1,0,2,1,1,0,3,1,3,12,354240
3618,0,1,1,1,0,0,0,0,0,2,1,6,354250
3619,4,1,3,2,2,3,1,3,2,1,4,26,354260
3620,0,0,1,0,0,0,1,0,0,0,1,3,354270
3621,0,0,0,0,0,1,0,0,0,0,0,1,354280
3622,0,3,1,0,1,0,3,0,2,3,0,13,354290
3623,1,1,1,4,2,1,1,0,0,2,0,13,354300
3624,0,0,1,1,0,0,0,0,0,1,2,5,354310
3625,1,0,0,0,0,1,0,0,2,0,0,4,354320
3626,0,0,0,1,0,0,0,0,0,0,0,1,354323
3627,0,0,0,1,0,1,0,0,0,1,4,7,354325
3628,3,5,2,7,4,2,6,3,5,3,2,42,354330
3629,30,31,28,36,38,39,40,41,49,46,46,424,354340
3630,0,0,0,0,0,0,0,1,0,0,0,1,354360
3631,0,0,0,0,2,2,1,3,1,0,0,9,354370
3632,2,1,1,1,0,0,1,0,2,0,0,8,354380
3633,17,20,9,5,12,11,14,12,20,12,13,145,354390
3634,0,2,3,3,0,0,1,0,2,2,1,14,354400
3635,1,1,2,4,1,1,2,0,2,2,1,17,354410
3636,1,0,0,0,1,1,2,0,1,2,3,11,354420
3637,0,0,0,0,1,0,1,0,1,1,2,6,354350
3638,0,0,0,1,1,0,1,1,2,3,0,9,354425
3639,0,0,0,0,0,2,0,0,0,0,1,3,354430
3640,0,0,1,0,0,0,0,0,0,0,0,1,354440
3641,0,0,1,1,1,0,2,0,0,1,2,8,354460
3642,0,0,0,0,0,0,0,0,2,0,2,4,354470
3643,1,1,1,0,0,0,0,0,0,0,1,4,354480
3644,0,0,0,0,0,0,0,1,0,2,1,4,354490
3645,0,1,1,0,0,0,1,0,0,0,2,5,354500
3646,0,0,0,0,0,0,2,0,0,0,0,2,354510
3647,0,0,0,0,1,1,0,0,2,1,0,5,354515
3648,3,10,4,2,5,4,2,4,5,5,8,52,354520
3649,4,3,1,2,4,1,0,2,2,4,3,26,354530
3650,0,0,1,0,0,0,1,3,1,1,0,7,354540
3651,0,1,1,2,0,2,2,0,1,3,0,12,354560
3652,1,1,0,0,1,0,0,0,0,0,0,3,354570
3653,5,4,4,12,7,7,12,12,11,7,9,90,354580
3654,1,2,1,0,1,1,0,0,0,2,3,11,354600
3655,0,0,0,0,0,0,0,0,0,1,0,1,354610
3656,0,0,0,0,0,1,1,0,2,0,1,5,354620
3657,0,5,2,0,3,3,3,1,0,1,3,21,354630
3658,3,2,2,0,3,0,1,0,5,5,4,25,354640
3659,0,1,0,1,0,0,0,3,0,0,1,6,354650
3660,1,0,0,6,3,3,3,4,3,1,3,27,354660
3661,0,0,2,0,0,0,0,1,0,2,2,7,354670
3662,1,0,0,1,0,4,4,7,2,3,2,24,354680
3663,1,1,0,1,0,0,2,1,0,1,1,8,354690
3664,0,1,1,0,0,1,0,1,0,0,0,4,354700
3665,0,0,0,0,0,0,1,0,0,0,1,2,354710
3666,0,0,0,0,0,0,0,1,0,0,0,1,354740
3667,9,2,0,2,2,3,2,0,2,3,0,25,354750
3668,1,1,4,2,0,2,2,1,1,0,5,19,354760
3669,1,0,0,0,0,0,0,1,1,0,0,3,354720
3670,1,1,2,3,3,3,6,4,7,7,8,45,354730
3671,1,0,3,2,0,1,1,0,1,2,3,14,354770
3672,25,14,16,18,26,20,19,25,25,38,19,245,354780
3673,1,0,1,0,1,3,0,2,2,2,1,13,354790
3674,2,0,0,2,2,3,0,1,1,2,2,15,354800
3675,0,1,0,0,1,1,0,0,0,0,1,4,354805
3676,0,0,0,1,0,0,3,0,0,0,0,4,354810
3677,0,0,0,0,0,0,0,1,0,0,0,1,354820
3678,0,1,0,1,0,2,1,1,0,0,0,6,354830
3679,1,0,0,0,0,0,1,0,0,1,0,3,354840
3680,15,23,25,27,25,21,30,32,35,23,13,269,354850
3681,0,0,0,1,1,0,1,0,2,4,2,11,354860
3682,26,20,18,18,27,21,33,27,29,39,35,293,354870
3683,3,2,3,3,6,7,5,11,5,6,5,56,354880
3684,14,15,19,6,16,11,17,9,16,13,15,151,354890
3685,0,0,1,0,0,1,0,1,0,0,0,3,354900
3686,8,5,3,5,7,12,7,10,15,5,10,87,354910
3687,0,0,0,0,0,0,0,0,0,1,0,1,354920
3688,1,0,1,0,1,0,0,0,0,0,0,3,354925
3689,1,0,0,0,0,2,0,0,0,1,0,4,354930
3690,3,1,4,1,3,1,1,0,2,0,2,18,354940
3691,0,0,0,1,0,0,0,0,0,3,1,5,354950
3692,0,0,0,0,0,0,0,0,1,3,0,4,354960
3693,2,4,0,2,4,2,5,5,5,8,5,42,354970
3694,20,18,16,31,26,27,26,24,24,24,30,266,354980
3695,9,17,16,17,21,17,11,21,17,18,29,193,354990
3696,0,0,0,1,0,0,2,1,0,1,0,5,354995
3697,0,0,1,2,0,1,0,0,1,3,0,8,355000
3698,7,2,2,2,4,3,1,3,6,4,10,44,355010
3699,0,4,0,2,3,1,3,1,4,0,3,21,355020
3700,500,517,531,539,561,543,534,528,381,431,212,5277,355030
3701,0,1,0,0,0,4,1,4,2,2,4,18,355040
3702,0,0,1,0,0,0,0,0,1,0,1,3,355050
3703,6,8,6,6,7,9,6,2,6,7,3,66,355060
3704,1,6,5,2,2,4,4,1,8,7,5,45,355070
3705,1,1,4,2,1,3,1,0,3,1,0,17,355080
3706,1,0,1,0,0,0,4,1,0,3,3,13,355090
3707,15,20,25,13,14,19,10,16,15,11,26,184,355100
3708,0,2,1,2,2,2,0,0,1,3,0,13,355110
3709,1,0,1,0,0,0,0,2,0,1,0,5,355120
3710,0,0,0,0,0,0,1,0,0,2,0,3,355130
3711,0,1,1,0,2,0,4,2,1,1,0,12,355140
3712,6,2,3,5,1,2,1,0,2,1,1,24,355160
3713,0,0,1,1,3,2,5,3,3,4,3,25,355150
3714,7,7,6,8,3,11,12,7,5,8,9,83,355170
3715,3,1,0,0,0,3,0,0,2,2,0,11,355180
3716,0,0,1,0,0,0,1,3,2,0,2,9,355190
3717,0,1,0,0,0,0,0,1,0,0,1,3,355200
3718,3,3,4,2,3,6,4,3,3,1,3,35,355210
3719,30,28,30,35,32,48,33,38,42,37,42,395,355220
3720,0,1,1,0,0,0,0,0,0,0,0,2,355230
3721,12,9,12,7,10,10,14,23,12,10,14,133,355240
3722,1,0,0,0,0,0,0,0,0,0,0,1,355255
3723,14,12,13,18,13,9,12,18,9,17,9,144,355250
3724,2,1,2,1,1,2,0,1,1,0,2,13,355260
3725,0,4,2,1,0,2,2,1,1,3,3,19,355270
3726,4,6,9,12,11,6,4,11,10,8,8,89,355280
3727,0,0,1,0,0,0,1,0,0,0,0,2,355290
3728,1,0,0,0,0,0,0,2,1,1,0,5,355300
3729,0,2,0,4,0,0,1,0,0,0,0,7,355310
3730,0,0,1,0,0,0,0,0,1,0,0,2,355320
3731,2,5,5,0,2,0,2,1,2,2,1,22,355330
