,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,MUNCOD
443,3,1,0,0,0,0,1,0,0,0,3,210190
444,0,0,0,0,0,6,5,0,0,1,1,210193
445,11,0,0,0,4,1,4,5,1,4,2,210200
446,0,0,0,0,10,2,0,0,1,0,1,210203
447,1,2,1,0,0,1,1,0,0,2,0,210207
448,2,0,1,2,0,2,0,0,0,1,0,210210
449,0,1,0,0,0,0,0,0,1,0,0,210215
450,5,7,0,0,0,0,0,2,15,7,0,210220
451,0,0,0,0,0,0,0,17,35,10,0,210230
452,4,0,0,6,14,22,2,3,1,3,2,210232
453,0,0,1,0,0,0,0,0,2,1,0,210235
454,0,0,0,0,0,0,1,0,1,0,0,210237
455,0,0,0,0,0,0,0,0,0,0,1,210250
456,5,0,0,0,1,0,0,0,1,1,0,210255
457,1,0,0,0,0,0,0,0,0,0,1,210260
458,3,0,1,0,0,0,0,0,0,1,6,210270
459,0,0,0,0,0,0,0,1,1,0,0,210275
460,0,0,0,0,0,0,0,0,2,1,0,210290
461,4,0,1,0,1,0,0,5,0,1,1,210300
462,1,0,0,0,0,0,0,0,1,20,1,210310
463,0,0,0,0,0,0,0,0,0,2,1,210312
464,0,0,0,0,0,0,0,0,0,1,0,210315
465,1,0,0,0,0,0,0,1,0,0,1,210317
466,15,12,5,1,0,0,3,1,0,1,0,210320
467,4,0,1,0,1,0,1,2,0,1,3,210325
468,24,1,1,0,0,1,0,1,3,2,6,210330
469,0,0,0,0,0,0,0,0,2,0,0,210340
470,1,0,0,0,1,1,0,1,1,2,1,210350
471,0,1,1,0,0,0,0,0,0,0,0,210355
472,6,0,0,0,1,0,5,2,1,4,1,210360
473,21,0,0,0,1,0,0,1,1,1,2,210370
474,3,1,1,0,1,0,0,2,2,1,0,210375
475,0,0,0,0,0,0,0,0,2,1,0,210380
476,1,0,0,0,0,0,2,0,1,1,0,210400
477,1,0,2,2,7,11,1,1,0,2,5,210405
478,0,0,0,0,0,0,0,1,0,2,0,210408
479,0,0,0,0,0,1,1,2,0,1,2,210409
480,0,0,0,0,0,0,0,0,0,0,1,210410
481,0,0,0,1,0,0,0,0,1,0,3,210420
482,1,0,0,0,0,1,0,0,1,11,10,210440
483,2,0,0,0,0,1,2,0,0,0,2,210450
484,2,3,1,1,0,9,2,5,1,1,3,210455
485,0,0,0,0,0,0,0,0,1,1,1,210460
486,0,0,0,0,0,0,0,0,0,0,3,210462
487,0,0,0,0,0,0,0,0,1,0,4,210465
488,0,0,0,0,0,1,0,1,1,2,2,210467
489,4,0,0,0,0,0,0,1,1,1,0,210470
490,0,1,1,0,2,6,5,10,9,5,18,210480
491,2,0,0,0,0,1,1,0,1,1,0,210490
492,0,0,0,0,0,0,0,0,1,0,0,210500
493,1,0,0,0,0,0,0,0,1,4,0,210510
494,0,0,0,0,0,1,2,0,0,3,1,210515
495,0,0,0,0,0,0,0,0,0,0,4,210520
496,26,19,33,24,21,10,26,50,25,53,56,210530
497,0,0,0,0,1,2,0,8,3,7,7,210535
498,6,0,0,1,0,0,1,5,1,5,3,210540
499,1,0,0,0,0,1,2,7,1,3,1,210542
500,1,0,0,0,0,0,0,0,0,0,0,210545
501,0,0,0,0,0,0,0,0,0,0,3,210547
