"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"316555 Setubinha";-;-;-;-;-;1;-;2;1;1;-;5
"316730 Silveirânia";-;-;3;1;-;-;1;2;-;-;1;8
"316740 Silvianópolis";1;-;-;-;-;-;1;-;-;-;-;2
"316750 Simão Pereira";-;-;2;-;1;2;-;1;1;2;2;11
"316760 Simonésia";1;4;-;1;1;2;2;4;1;1;3;20
"316770 Sobrália";-;-;1;-;-;-;-;10;1;-;-;12
"316780 Soledade de Minas";2;2;2;2;2;1;-;1;1;1;-;14
"316790 Tabuleiro";2;-;1;-;1;-;3;3;-;1;-;11
"316800 Taiobeiras";15;13;3;2;3;-;8;4;3;4;6;61
"316805 Taparuba";-;-;-;-;-;-;-;5;-;2;2;9
"316810 Tapira";-;-;1;1;-;-;-;1;2;-;1;6
"316820 Tapiraí";-;-;-;-;1;-;-;-;2;-;1;4
"316830 Taquaraçu de Minas";-;2;1;2;2;2;3;1;1;1;-;15
"316840 Tarumirim";1;-;2;2;1;3;-;5;1;1;2;18
"316850 Teixeiras";2;4;9;2;1;-;8;3;1;-;4;34
"316860 Teófilo Otoni";26;16;16;13;18;18;14;41;40;45;54;301
"316870 Timóteo";15;28;35;11;10;13;14;13;18;19;17;193
"316880 Tiradentes";1;-;-;-;-;2;4;-;2;-;4;13
"316900 Tocantins";2;6;18;19;14;14;7;14;12;5;7;118
"316905 Tocos do Moji";1;-;-;-;-;-;-;-;6;2;1;10
"316910 Toledo";-;-;-;1;3;-;-;-;-;-;1;5
"316920 Tombos";-;2;4;2;-;-;-;1;-;1;-;10
"316930 Três Corações";13;11;11;16;7;16;18;23;15;12;17;159
"316935 Três Marias";19;10;13;8;13;38;34;39;15;13;21;223
"316940 Três Pontas";12;26;37;29;25;21;22;46;31;16;19;284
"316950 Tumiritinga";-;-;-;-;-;-;-;1;1;-;-;2
"316960 Tupaciguara";4;2;1;-;-;-;3;2;-;-;1;13
"316970 Turmalina";3;2;1;-;4;6;2;4;2;-;5;29
"316980 Turvolândia";-;2;1;-;-;-;-;-;-;1;-;4
"316990 Ubá";27;34;90;88;66;86;86;92;74;42;38;723
"317000 Ubaí";1;-;-;-;1;2;-;1;1;3;-;9
"317005 Ubaporanga";2;1;8;-;-;-;2;11;-;2;-;26
"317010 Uberaba";111;112;95;70;66;80;66;73;59;59;72;863
"317020 Uberlândia";156;177;176;112;46;64;50;47;49;70;74;1021
"317040 Unaí";8;4;1;11;27;12;13;5;6;9;8;104
"317043 União de Minas";1;-;1;-;-;-;-;1;-;-;-;3
"317047 Uruana de Minas";-;-;-;-;2;1;-;2;-;1;-;6
"317050 Urucânia";2;1;2;1;9;2;7;-;2;1;1;28
"317052 Urucuia";1;-;1;1;2;1;-;-;-;-;1;7
"317057 Vargem Alegre";-;1;1;1;-;1;2;3;3;-;-;12
"317060 Vargem Bonita";-;-;-;-;-;-;-;-;1;-;2;3
"317065 Vargem Grande do Rio Pardo";1;1;1;2;-;-;-;-;1;-;1;7
"317070 Varginha";35;41;46;43;51;32;34;30;36;21;19;388
"317075 Varjão de Minas";4;-;1;1;-;-;-;-;1;1;1;9
"317080 Várzea da Palma";4;2;-;5;3;4;11;8;3;13;4;57
"317090 Varzelândia";4;1;3;3;-;2;-;-;2;2;-;17
"317100 Vazante";8;15;2;3;4;-;2;-;2;2;-;38
"317103 Verdelândia";1;3;-;-;-;-;1;-;2;-;2;9
"317107 Veredinha";1;3;2;1;-;-;-;1;-;-;1;9
"317110 Veríssimo";-;2;1;-;-;1;-;2;-;-;-;6
"317115 Vermelho Novo";-;1;1;-;-;1;3;3;-;2;1;12
"317120 Vespasiano";23;18;35;42;58;43;30;20;13;24;23;329
"317130 Viçosa";25;22;16;19;19;11;13;11;11;13;39;199
"317140 Vieiras";1;1;-;-;1;-;-;-;-;-;-;3
"317160 Virgem da Lapa";1;3;1;-;-;-;2;-;1;-;1;9
"317170 Virgínia";1;-;-;1;1;-;-;1;-;3;2;9
"317180 Virginópolis";-;-;3;-;-;3;2;-;-;1;-;9
"317190 Virgolândia";-;1;1;-;-;-;-;-;1;-;1;4
"317200 Visconde do Rio Branco";6;8;10;14;15;15;9;11;10;7;3;108
"317210 Volta Grande";-;-;1;2;-;-;2;1;-;-;2;8
"317220 Wenceslau Braz";-;5;-;-;1;3;1;-;-;-;-;10
"320010 Afonso Cláudio";2;2;-;1;4;9;7;4;9;15;6;59
"320016 Água Doce do Norte";-;2;-;1;2;2;1;2;3;6;4;23
"320013 Águia Branca";1;3;2;3;2;2;-;6;5;1;6;31
"320020 Alegre";13;26;26;24;29;30;31;36;32;19;25;291
"320030 Alfredo Chaves";1;2;-;1;4;4;2;4;5;9;6;38
"320035 Alto Rio Novo";3;1;-;-;1;8;3;3;2;3;3;27
"320040 Anchieta";1;3;4;-;1;4;5;10;11;6;9;54
"320050 Apiacá";3;3;1;2;1;6;2;1;1;1;2;23
"320060 Aracruz";40;43;42;33;30;41;26;18;24;36;44;377
"320070 Atilio Vivacqua";3;4;3;4;3;4;4;3;4;2;3;37
"320080 Baixo Guandu";3;7;4;2;7;10;6;5;12;18;8;82
"320090 Barra de São Francisco";2;3;4;2;8;7;6;4;10;14;10;70
"320100 Boa Esperança";1;-;1;1;4;3;2;4;5;5;6;32
"320110 Bom Jesus do Norte";6;2;-;2;3;4;4;5;3;6;4;39
"320115 Brejetuba";3;1;2;-;1;2;1;1;-;3;2;16
"320120 Cachoeiro de Itapemirim";45;54;66;61;58;68;77;82;70;53;92;726
"320130 Cariacica";45;36;38;26;56;93;118;125;150;214;206;1107
"320140 Castelo";9;9;5;5;12;11;10;19;10;17;9;116
"320150 Colatina";27;89;33;17;58;94;109;113;113;194;120;967
"320160 Conceição da Barra";1;1;6;2;3;2;6;5;6;16;4;52
"320170 Conceição do Castelo";2;1;1;2;1;1;5;1;5;4;4;27
"320180 Divino de São Lourenço";-;4;2;-;2;2;-;2;-;2;3;17
"320190 Domingos Martins";7;6;6;8;5;10;10;15;16;25;18;126
"320200 Dores do Rio Preto";-;2;-;-;-;2;1;4;2;1;3;15
"320210 Ecoporanga";2;1;-;2;2;2;1;4;12;8;17;51
"320220 Fundão";5;2;2;3;2;2;4;1;9;2;6;38
"320225 Governador Lindenberg";2;7;1;1;2;-;4;3;3;8;4;35
"320230 Guaçuí";6;15;5;10;10;5;7;16;6;3;5;88
"320240 Guarapari";2;9;10;4;10;18;26;21;25;48;44;217
"320245 Ibatiba";3;1;1;3;4;7;2;7;6;5;10;49
"320250 Ibiraçu";1;1;1;-;1;4;4;4;6;4;8;34
"320255 Ibitirama";1;5;2;3;2;2;3;2;2;3;1;26
"320260 Iconha";2;1;1;1;1;5;3;5;3;6;10;38
"320265 Irupi";-;1;-;-;1;7;4;5;2;4;9;33
"320270 Itaguaçu";4;2;-;1;5;4;5;6;1;12;7;47
"320280 Itapemirim";3;4;11;3;7;6;3;16;8;16;16;93
"320290 Itarana";1;1;1;-;11;5;3;5;1;5;6;39
"320300 Iúna";2;5;1;2;1;7;6;7;11;6;16;64
"320305 Jaguaré";5;1;2;2;7;5;7;22;9;19;8;87
"320310 Jerônimo Monteiro";13;30;16;15;16;23;12;13;14;7;10;169
"320313 João Neiva";1;4;6;-;2;8;2;4;7;12;18;64
"320316 Laranja da Terra";1;1;-;-;2;2;2;2;4;6;4;24
"320320 Linhares";73;20;27;45;58;57;41;71;54;81;83;610
"320330 Mantenópolis";-;1;-;-;3;2;2;3;4;5;6;26
"320332 Marataízes";11;3;5;3;9;6;10;11;4;13;15;90
"320334 Marechal Floriano";2;-;-;1;1;6;2;6;9;12;6;45
"320335 Marilândia";4;4;2;-;14;9;6;6;10;13;1;69
"320340 Mimoso do Sul";10;5;6;4;2;11;15;14;12;10;15;104
"320350 Montanha";2;1;1;2;1;1;5;5;8;15;3;44
"320360 Mucurici";-;1;1;1;1;2;2;1;-;2;2;13
"320370 Muniz Freire";-;1;-;1;7;3;6;4;5;5;9;41
"320380 Muqui";2;3;3;3;5;4;5;5;5;9;14;58
"320390 Nova Venécia";17;8;2;2;5;18;25;26;23;27;26;179
"320400 Pancas";1;1;2;2;3;4;9;8;4;13;14;61
"320405 Pedro Canário";3;-;-;1;1;1;2;4;8;7;7;34
"320410 Pinheiros";2;-;1;-;-;4;2;10;7;6;11;43
"320420 Piúma";-;-;-;3;-;7;2;6;7;8;8;41
"320425 Ponto Belo";-;1;-;-;1;1;1;-;5;2;3;14
"320430 Presidente Kennedy";-;2;1;6;3;1;5;10;1;7;15;51
"320435 Rio Bananal";2;3;2;5;-;4;3;6;10;11;3;49
"320440 Rio Novo do Sul";-;2;7;2;3;5;8;6;4;3;3;43
"320450 Santa Leopoldina";8;1;1;1;1;1;4;6;5;3;4;35
"320455 Santa Maria de Jetibá";4;4;3;4;4;3;2;8;9;20;25;86
"320460 Santa Teresa";3;16;1;10;9;14;13;24;22;19;23;154
"320465 São Domingos do Norte";2;-;1;1;2;1;5;8;5;6;4;35
"320470 São Gabriel da Palha";3;5;1;-;2;14;13;10;14;13;15;90
"320480 São José do Calçado";7;7;14;4;10;11;4;6;4;9;10;86
"320490 São Mateus";6;4;15;8;5;9;24;17;21;38;35;182
"320495 São Roque do Canaã";6;7;3;-;2;3;7;10;5;9;9;61
"320500 Serra";31;60;36;37;53;97;127;155;145;204;204;1149
"320501 Sooretama";7;2;-;4;1;7;3;7;13;6;18;68
"320503 Vargem Alta";6;3;7;2;4;4;5;12;11;4;8;66
"320506 Venda Nova do Imigrante";7;6;4;5;7;4;7;4;26;12;22;104
"320510 Viana";12;7;6;12;10;23;19;22;27;39;40;217
"320515 Vila Pavão";3;-;-;-;-;1;5;1;4;8;7;29
"320517 Vila Valério";-;1;-;-;-;10;8;9;22;16;13;79
"320520 Vila Velha";56;66;58;35;50;68;87;109;108;163;186;986
"320530 Vitória";33;31;22;25;39;76;95;111;109;182;164;887
"330010 Angra dos Reis";44;45;43;42;29;40;32;39;27;27;42;410
"330015 Aperibé";2;2;1;1;2;1;1;1;2;3;5;21
"330020 Araruama";29;25;24;21;15;18;40;31;20;10;19;252
"330022 Areal";13;-;-;2;3;10;5;1;2;10;3;49
"330023 Armação dos Búzios";2;1;4;2;3;10;10;13;9;7;7;68
"330025 Arraial do Cabo";2;8;9;2;5;14;9;7;7;9;3;75
"330030 Barra do Piraí";117;80;94;104;58;28;67;50;43;38;23;702
"330040 Barra Mansa";17;27;25;20;16;37;31;34;30;27;33;297
"330045 Belford Roxo";35;40;20;26;41;51;53;64;55;53;59;497
"330050 Bom Jardim";7;4;5;10;6;8;3;11;9;21;7;91
"330060 Bom Jesus do Itabapoana";32;14;16;9;6;5;8;8;11;18;6;133
"330070 Cabo Frio";19;30;26;20;28;47;45;54;26;38;33;366
"330080 Cachoeiras de Macacu";24;18;16;26;11;18;23;6;16;8;19;185
"330090 Cambuci";-;-;1;4;1;4;5;4;7;5;6;37
"330100 Campos dos Goytacazes";175;180;199;101;56;55;78;61;34;30;38;1007
"330110 Cantagalo";2;8;3;9;5;12;5;9;4;9;8;74
"330093 Carapebus";4;2;1;-;2;-;-;1;1;1;2;14
"330115 Cardoso Moreira";-;3;-;-;-;1;1;2;3;3;3;16
"330120 Carmo";1;4;8;3;6;6;12;1;5;3;5;54
"330130 Casimiro de Abreu";30;35;4;7;2;4;9;3;4;3;6;107
"330095 Comendador Levy Gasparian";4;-;1;-;4;3;7;7;7;10;7;50
"330140 Conceição de Macabu";1;-;1;3;2;5;2;-;1;3;5;23
"330150 Cordeiro";3;4;8;6;7;11;12;10;11;14;9;95
"330160 Duas Barras";1;-;2;1;1;-;2;3;3;4;1;18
"330170 Duque de Caxias";64;66;67;80;82;101;81;93;92;89;117;932
"330180 Engenheiro Paulo de Frontin";1;1;2;7;4;3;5;6;2;4;1;36
"330185 Guapimirim";7;2;6;3;5;7;21;24;22;5;6;108
"330187 Iguaba Grande";1;3;6;5;4;7;-;1;6;3;8;44
"330190 Itaboraí";10;15;16;19;21;20;30;18;33;26;39;247
"330200 Itaguaí";12;13;14;12;15;16;38;18;20;16;26;200
"330205 Italva";-;-;1;-;-;3;3;-;2;4;4;17
"330210 Itaocara";14;7;9;10;7;1;3;6;5;12;15;89
"330220 Itaperuna";9;16;13;16;14;20;17;28;20;38;41;232
"330225 Itatiaia";5;5;3;16;9;11;6;11;2;5;14;87
"330227 Japeri";4;3;7;3;3;6;7;9;4;7;3;56
"330230 Laje do Muriaé";-;5;3;1;3;2;2;5;7;2;-;30
"330240 Macaé";45;30;28;26;27;16;36;42;46;49;46;391
"330245 Macuco";1;1;2;-;2;2;6;5;3;3;3;28
"330250 Magé";8;23;13;14;13;18;10;16;26;17;33;191
"330260 Mangaratiba";15;7;12;6;13;15;20;20;13;11;14;146
"330270 Maricá";7;25;8;13;12;16;20;23;22;23;34;203
"330280 Mendes";3;2;3;8;6;4;6;-;1;6;8;47
"330285 Mesquita";5;-;7;2;5;10;17;15;21;13;25;120
"330290 Miguel Pereira";12;22;54;39;30;24;22;17;9;9;5;243
"330300 Miracema";5;2;4;2;4;6;5;3;9;5;4;49
"330310 Natividade";3;1;4;5;1;3;6;6;3;4;3;39
"330320 Nilópolis";7;15;11;14;8;10;16;18;16;14;27;156
"330330 Niterói";57;57;62;57;41;54;30;44;60;46;53;561
"330340 Nova Friburgo";33;58;63;48;41;70;50;51;61;49;43;567
"330350 Nova Iguaçu";75;42;33;58;76;81;78;93;83;56;136;811
"330360 Paracambi";1;1;2;3;7;7;5;3;2;3;7;41
"330370 Paraíba do Sul";23;25;12;29;40;52;45;41;30;30;48;375
"330380 Paraty";1;7;9;21;17;4;1;4;9;6;3;82
"330385 Paty do Alferes";14;14;35;36;26;37;44;26;8;6;9;255
"330390 Petrópolis";102;176;204;154;83;53;57;72;53;55;75;1084
"330395 Pinheiral";-;3;4;7;6;-;2;3;-;7;6;38
"330400 Piraí";9;14;12;15;17;18;8;18;12;23;13;159
"330410 Porciúncula";-;3;3;2;2;3;6;10;9;5;6;49
"330411 Porto Real";5;2;2;5;7;12;9;6;6;5;3;62
"330412 Quatis";4;1;-;2;2;1;5;2;5;1;2;25
"330414 Queimados";15;15;11;13;5;13;13;19;18;18;36;176
"330415 Quissamã";1;-;-;-;1;1;2;3;3;1;4;16
"330420 Resende";28;11;21;28;27;23;31;18;41;37;57;322
"330430 Rio Bonito";10;16;5;8;10;18;23;16;6;21;28;161
"330440 Rio Claro";-;-;3;1;5;3;3;2;3;6;14;40
"330450 Rio das Flores";4;3;2;1;-;2;5;4;3;-;3;27
"330452 Rio das Ostras";2;4;4;4;2;8;13;11;15;16;21;100
"330455 Rio de Janeiro";540;649;544;530;567;760;639;893;769;697;803;7391
"330460 Santa Maria Madalena";5;-;8;7;3;4;-;-;1;-;-;28
"330470 Santo Antônio de Pádua";13;9;7;12;11;12;9;12;7;8;12;112
"330480 São Fidélis";4;6;6;2;6;3;3;7;10;7;4;58
"330475 São Francisco de Itabapoana";6;11;23;9;8;3;5;-;1;5;1;72
"330490 São Gonçalo";79;71;61;49;70;82;93;108;115;78;129;935
"330500 São João da Barra";14;2;4;33;38;19;28;11;1;5;15;170
"330510 São João de Meriti";44;40;30;31;41;60;33;46;39;45;66;475
"330513 São José de Ubá";-;-;-;2;1;-;2;2;3;1;2;13
"330515 São José do Vale do Rio Preto";3;2;2;2;1;2;3;2;3;3;4;27
"330520 São Pedro da Aldeia";8;3;2;6;11;9;6;11;16;6;8;86
"330530 São Sebastião do Alto";4;2;9;4;4;5;6;11;7;11;-;63
"330540 Sapucaia";1;3;1;1;1;3;8;7;7;2;7;41
"330550 Saquarema";7;5;7;4;8;12;16;17;6;10;13;105
"330555 Seropédica";2;5;-;1;7;10;10;14;9;7;18;83
"330560 Silva Jardim";2;1;-;2;5;8;9;9;5;7;4;52
"330570 Sumidouro";1;3;1;2;2;1;8;3;-;1;4;26
"330575 Tanguá";1;3;-;4;3;3;2;1;1;3;6;27
"330580 Teresópolis";83;66;62;55;30;26;32;32;28;37;24;475
"330590 Trajano de Moraes";-;-;2;1;3;1;-;-;1;-;3;11
"330600 Três Rios";21;29;12;23;63;71;71;46;44;57;66;503
"330610 Valença";13;30;29;11;9;12;13;19;39;34;36;245
"330615 Varre-Sai";-;-;-;1;2;1;2;-;2;2;2;12
"330620 Vassouras";1;3;2;7;16;13;14;8;6;3;8;81
"330630 Volta Redonda";27;38;71;84;76;60;64;79;33;44;43;619
"350010 Adamantina";9;11;18;24;17;17;15;16;10;13;6;156
"350020 Adolfo";2;4;5;-;1;2;3;2;3;6;2;30
"350030 Aguaí";3;8;11;5;9;4;3;2;-;3;5;53
"350040 Águas da Prata";5;-;3;2;-;1;1;5;-;2;2;21
"350050 Águas de Lindóia";5;9;5;3;3;3;3;5;3;3;2;44
"350055 Águas de Santa Bárbara";-;3;-;1;-;7;-;-;-;2;-;13
"350060 Águas de São Pedro";-;2;1;-;-;-;1;-;1;1;-;6
"350070 Agudos";16;19;13;22;21;15;16;22;24;29;28;225
"350075 Alambari";-;-;-;-;-;2;2;-;-;-;1;5
"350080 Alfredo Marcondes";-;-;6;2;4;1;3;-;3;3;2;24
"350090 Altair";4;4;4;3;2;3;1;2;2;-;-;25
"350100 Altinópolis";6;6;8;3;4;3;4;4;5;4;2;49
"350110 Alto Alegre";-;-;-;-;-;1;-;-;3;-;-;4
"350115 Alumínio";1;3;2;2;3;3;4;2;4;2;-;26
"350120 Álvares Florence";-;5;3;2;2;2;2;1;2;-;1;20
"350130 Álvares Machado";2;6;7;5;1;5;5;9;5;8;5;58
"350140 Álvaro de Carvalho";3;-;-;-;-;2;1;-;1;1;-;8
"350150 Alvinlândia";-;2;-;-;-;-;-;-;-;1;-;3
"350160 Americana";34;71;70;67;46;76;45;37;33;29;16;524
"350170 Américo Brasiliense";1;1;3;8;7;7;7;8;5;6;15;68
"350180 Américo de Campos";3;1;3;2;3;1;1;1;1;2;1;19
"350190 Amparo";5;8;16;20;15;9;13;14;18;18;21;157
"350200 Analândia";2;-;-;-;-;-;-;-;2;-;1;5
"350210 Andradina";8;5;8;33;30;15;5;11;21;19;15;170
"350220 Angatuba";4;4;4;1;3;6;1;4;2;4;1;34
"350230 Anhembi";-;1;1;-;-;-;1;-;1;1;3;8
"350240 Anhumas";-;3;2;1;1;-;3;-;2;5;3;20
"350250 Aparecida";12;8;7;8;6;6;12;11;2;7;7;86
"350260 Aparecida d'Oeste";-;-;2;-;2;3;2;5;1;2;-;17
"350270 Apiaí";11;5;1;5;-;5;4;1;6;3;8;49
"350275 Araçariguama";1;1;3;1;2;-;7;3;2;2;1;23
"350280 Araçatuba";28;30;31;35;28;24;22;19;19;24;40;300
"350290 Araçoiaba da Serra";6;4;2;5;1;13;4;2;6;4;4;51
"350300 Aramina";-;-;3;3;4;2;4;1;4;6;7;34
"350310 Arandu";1;1;2;6;1;2;2;1;5;1;4;26
"350315 Arapeí";-;-;-;-;-;-;1;-;-;4;-;5
"350320 Araraquara";14;34;18;30;19;10;22;9;24;19;74;273
"350330 Araras";9;4;9;16;12;19;11;12;26;24;22;164
"350335 Arco-Íris";3;1;2;-;1;-;2;2;2;2;3;18
"350340 Arealva";-;1;3;-;3;2;4;6;5;5;5;34
"350350 Areias";1;1;-;4;1;2;3;-;2;-;-;14
"350360 Areiópolis";6;6;10;7;1;-;1;2;1;3;1;38
"350370 Ariranha";3;3;2;2;2;2;1;-;-;3;-;18
"350380 Artur Nogueira";4;15;16;17;9;9;19;7;1;2;13;112
"350390 Arujá";21;16;17;18;7;9;14;15;17;30;19;183
"350395 Aspásia";-;-;2;1;-;1;1;2;2;3;1;13
"350400 Assis";29;31;49;38;33;80;68;80;62;36;16;522
"350410 Atibaia";14;17;7;12;6;7;19;20;24;23;27;176
"350420 Auriflama";8;7;2;1;2;2;2;6;3;1;2;36
"350430 Avaí";3;-;1;3;1;-;3;1;1;1;1;15
"350440 Avanhandava";2;5;4;4;2;1;3;1;4;3;1;30
"350450 Avaré";33;20;40;29;30;15;25;24;21;28;27;292
"350460 Bady Bassitt";1;2;8;7;4;6;5;6;9;2;6;56
"350470 Balbinos";1;-;-;-;1;-;1;4;2;3;3;15
"350480 Bálsamo";1;2;5;4;5;3;8;3;3;2;6;42
"350490 Bananal";1;1;1;2;2;-;-;2;-;-;1;10
"350500 Barão de Antonina";1;2;1;-;-;1;1;1;-;-;2;9
"350510 Barbosa";5;1;6;-;-;2;2;2;2;-;-;20
"350520 Bariri";21;12;14;18;15;10;11;18;15;5;4;143
"350530 Barra Bonita";8;10;7;8;13;14;10;13;9;4;7;103
"350535 Barra do Chapéu";1;-;1;-;1;-;-;1;1;-;4;9
"350540 Barra do Turvo";-;1;-;-;1;-;-;1;2;2;2;9
"350550 Barretos";54;43;44;26;20;12;84;147;114;44;39;627
"350560 Barrinha";10;11;8;7;5;5;5;3;3;2;5;64
"350570 Barueri";58;88;138;130;114;80;107;76;72;93;127;1083
"350580 Bastos";10;11;6;13;9;13;10;6;4;4;2;88
"350590 Batatais";54;62;30;17;9;13;19;10;17;20;17;268
"350600 Bauru";25;33;55;47;86;29;75;119;109;115;96;789
"350610 Bebedouro";36;16;18;29;23;6;12;24;16;12;25;217
"350620 Bento de Abreu";-;-;-;1;-;-;-;-;-;-;-;1
"350630 Bernardino de Campos";1;2;1;3;1;6;1;2;8;4;3;32
"350635 Bertioga";5;11;5;4;8;7;5;3;7;3;4;62
"350640 Bilac";2;1;1;5;5;1;1;1;1;1;1;20
"350650 Birigui";27;47;35;16;13;8;13;21;7;21;10;218
"350660 Biritiba-Mirim";3;8;5;4;3;6;2;3;1;1;4;40
"350670 Boa Esperança do Sul";3;1;3;5;2;10;5;3;-;-;3;35
"350680 Bocaina";11;6;2;5;3;1;-;4;2;1;1;36
"350690 Bofete";1;-;4;-;2;1;1;2;3;6;1;21
"350700 Boituva";23;14;18;18;9;9;6;13;5;9;5;129
"350710 Bom Jesus dos Perdões";-;3;3;1;-;6;-;-;5;2;4;24
"350715 Bom Sucesso de Itararé";1;-;-;-;-;-;-;-;1;-;1;3
"350720 Borá";-;-;-;1;-;-;-;-;-;-;-;1
"350730 Boracéia";3;4;1;3;3;3;3;2;1;3;1;27
"350740 Borborema";5;14;9;17;21;13;18;9;6;7;4;123
"350745 Borebi";2;1;2;1;-;-;3;4;2;-;2;17
"350750 Botucatu";18;17;19;21;21;29;30;33;44;34;41;307
"350760 Bragança Paulista";26;29;27;28;34;26;32;29;29;26;33;319
"350770 Braúna";-;3;-;-;1;1;1;-;-;1;-;7
"350775 Brejo Alegre";1;1;-;-;-;-;-;-;1;-;-;3
"350780 Brodowski";6;4;5;3;9;6;6;6;1;5;5;56
"350790 Brotas";6;7;8;2;2;5;4;4;7;2;3;50
"350800 Buri";6;6;2;-;2;1;1;2;-;1;-;21
"350810 Buritama";1;-;4;7;9;4;3;8;1;2;1;40
"350820 Buritizal";-;-;4;3;4;4;3;1;3;6;5;33
"350830 Cabrália Paulista";3;1;-;-;3;-;1;1;3;4;2;18
"350840 Cabreúva";7;7;10;6;6;7;13;9;8;8;10;91
"350850 Caçapava";10;22;17;10;19;8;10;2;6;14;13;131
"350860 Cachoeira Paulista";3;3;1;3;4;4;2;1;-;5;10;36
"350870 Caconde";5;5;7;11;4;6;3;4;3;3;1;52
"350880 Cafelândia";6;2;2;-;1;1;5;9;3;-;6;35
"350890 Caiabu";2;3;3;2;1;1;1;1;-;3;-;17
"350900 Caieiras";12;5;6;12;5;6;9;14;17;21;34;141
"350910 Caiuá";1;1;1;4;1;-;-;-;-;-;2;10
"350920 Cajamar";7;6;4;3;9;6;6;7;7;8;12;75
"350925 Cajati";4;-;3;6;9;3;3;2;6;5;6;47
"350930 Cajobi";5;10;4;1;5;4;3;13;10;4;9;68
"350940 Cajuru";25;13;9;17;12;5;5;5;1;8;20;120
"350945 Campina do Monte Alegre";2;3;-;-;-;1;-;3;-;3;1;13
"350950 Campinas";114;104;174;191;126;237;253;217;166;170;144;1896
"350960 Campo Limpo Paulista";14;13;25;9;13;10;15;16;11;7;8;141
"350970 Campos do Jordão";18;27;29;38;69;46;38;12;11;9;10;307
"350980 Campos Novos Paulista";3;-;-;-;1;-;-;1;-;1;1;7
"350990 Cananéia";2;2;2;3;3;7;-;3;3;3;2;30
"350995 Canas";-;2;2;1;1;-;-;-;1;-;2;9
"351000 Cândido Mota";9;22;14;14;13;12;12;11;10;8;14;139
"351010 Cândido Rodrigues";3;2;-;1;-;3;-;1;2;-;1;13
"351015 Canitar";-;1;-;1;-;-;1;1;4;1;1;10
"351020 Capão Bonito";18;11;9;10;4;5;6;8;5;7;7;90
"351030 Capela do Alto";3;6;3;3;1;3;1;5;2;1;4;32
"351040 Capivari";7;13;21;16;20;8;11;7;10;16;18;147
"351050 Caraguatatuba";21;17;32;45;27;13;11;12;22;48;48;296
"351060 Carapicuíba";88;88;123;89;88;96;74;82;99;121;85;1033
"351070 Cardoso";3;5;8;12;9;10;10;6;3;8;5;79
"351080 Casa Branca";17;12;14;14;10;10;8;7;21;21;21;155
"351090 Cássia dos Coqueiros";2;1;4;-;1;-;-;-;-;-;2;10
"351100 Castilho";4;5;3;5;5;3;12;6;3;3;3;52
"351110 Catanduva";40;46;40;32;22;45;15;14;23;25;27;329
"351120 Catiguá";2;2;4;3;1;-;-;-;-;3;-;15
"351130 Cedral";3;2;5;3;1;1;3;2;2;2;1;25
"351140 Cerqueira César";7;6;6;3;1;-;6;4;-;5;5;43
"351150 Cerquilho";25;9;7;10;12;10;8;5;2;14;11;113
"351160 Cesário Lange";3;2;1;-;-;1;3;3;1;-;3;17
"351170 Charqueada";-;14;11;10;14;1;5;8;5;8;6;82
"355720 Chavantes";-;2;2;-;-;4;3;3;5;5;7;31
"351190 Clementina";1;2;6;1;1;2;1;1;-;1;1;17
"351200 Colina";7;9;5;9;2;7;6;9;12;3;2;71
"351210 Colômbia";3;-;2;1;2;-;4;3;4;2;2;23
"351220 Conchal";12;10;6;12;20;16;19;9;9;4;14;131
"351230 Conchas";3;1;2;1;3;2;7;3;1;7;1;31
"351240 Cordeirópolis";4;4;2;4;6;3;3;2;4;3;6;41
"351250 Coroados";2;-;-;-;-;-;2;1;-;1;3;9
"351260 Coronel Macedo";2;-;1;-;3;2;4;1;-;-;2;15
"351270 Corumbataí";-;-;-;1;-;-;1;2;-;3;1;8
"351280 Cosmópolis";42;104;54;69;59;45;38;14;11;9;7;452
"351290 Cosmorama";4;1;1;2;7;1;3;1;3;5;4;32
"351300 Cotia";28;29;60;34;45;40;37;47;41;75;79;515
"351310 Cravinhos";4;4;6;-;5;-;9;4;7;2;1;42
"351320 Cristais Paulista";-;1;1;-;-;-;-;-;6;10;1;19
"351330 Cruzália";4;2;-;-;1;-;3;1;1;-;-;12
"351340 Cruzeiro";34;19;25;31;23;18;13;14;9;10;13;209
"351350 Cubatão";16;4;9;19;23;15;6;7;4;11;9;123
"351360 Cunha";12;17;12;11;9;5;14;4;7;1;3;95
"351370 Descalvado";6;8;2;6;18;11;13;9;18;23;12;126
"351380 Diadema";91;79;90;106;78;77;68;96;108;112;129;1034
"351385 Dirce Reis";-;-;2;1;-;1;1;-;-;-;1;6
"351390 Divinolândia";11;5;8;10;6;4;8;1;1;6;5;65
"351400 Dobrada";1;3;3;3;4;2;1;-;-;1;3;21
"351410 Dois Córregos";4;9;2;3;4;3;3;3;3;5;-;39
"351420 Dolcinópolis";1;1;1;1;1;1;2;-;-;1;1;10
"351430 Dourado";1;-;-;1;1;-;1;1;1;2;2;10
"351440 Dracena";8;6;13;5;3;2;7;5;4;9;9;71
"351450 Duartina";4;2;-;3;1;1;6;3;13;11;8;52
"351460 Dumont";-;2;1;-;1;1;-;2;2;2;4;15
