"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"351510 Embu-Guaçu";45;52;52;42;50;30;74;56;65;102;166;734
"351512 Emilianópolis";2;5;2;7;8;1;5;9;8;6;9;62
"351515 Engenheiro Coelho";2;9;11;6;4;10;8;7;13;5;15;90
"351518 Espírito Santo do Pinhal";60;68;60;60;67;59;59;35;74;62;27;631
"351519 Espírito Santo do Turvo";1;5;5;5;6;4;1;2;1;2;1;33
"355730 Estiva Gerbi";8;6;8;8;6;7;7;6;6;5;3;70
"351520 Estrela d'Oeste";9;7;16;21;11;4;5;3;3;5;6;90
"351530 Estrela do Norte";1;3;3;2;-;4;1;1;-;1;-;16
"351535 Euclides da Cunha Paulista";7;10;13;19;10;5;8;19;10;11;16;128
"351540 Fartura";8;8;11;9;9;9;14;25;12;21;18;144
"351560 Fernando Prestes";2;4;1;2;4;1;1;1;-;1;1;18
"351550 Fernandópolis";59;47;46;43;50;39;46;64;31;32;27;484
"351565 Fernão";2;2;1;1;3;2;1;3;2;3;1;21
"351570 Ferraz de Vasconcelos";180;97;206;194;175;174;163;174;98;132;139;1732
"351580 Flora Rica";5;3;3;2;1;1;2;3;5;2;1;28
"351590 Floreal";5;1;2;5;2;3;1;3;2;7;4;35
"351600 Flórida Paulista";45;39;47;33;42;59;47;32;39;43;21;447
"351610 Florínia";1;3;1;1;1;2;2;-;1;2;2;16
"351620 Franca";61;74;53;67;69;77;83;73;98;99;97;851
"351630 Francisco Morato";103;93;81;81;92;80;86;121;126;114;114;1091
"351640 Franco da Rocha";113;126;101;71;90;62;62;43;35;38;67;808
"351650 Gabriel Monteiro";1;-;-;1;-;1;-;-;-;-;-;3
"351660 Gália";6;5;4;18;22;24;19;13;3;5;5;124
"351670 Garça";45;37;27;39;38;23;15;27;16;19;19;305
"351680 Gastão Vidigal";1;2;2;4;3;4;3;4;5;2;1;31
"351685 Gavião Peixoto";-;-;1;-;-;2;-;2;-;-;-;5
"351690 General Salgado";18;17;28;31;35;33;22;15;12;15;29;255
"351700 Getulina";26;22;29;11;4;15;15;6;9;5;1;143
"351710 Glicério";4;1;2;1;1;3;-;2;1;1;2;18
"351720 Guaiçara";14;10;13;10;7;9;2;7;14;7;12;105
"351730 Guaimbê";3;3;5;4;5;1;6;7;5;5;3;47
"351740 Guaíra";19;18;15;10;13;10;13;10;10;7;14;139
"351750 Guapiaçu";4;3;5;5;3;8;9;-;2;3;5;47
"351760 Guapiara";8;8;13;23;19;4;10;10;15;20;22;152
"351770 Guará";16;16;22;14;11;11;13;11;8;6;6;134
"351780 Guaraçaí";12;13;17;17;12;21;16;13;18;11;26;176
"351790 Guaraci";1;2;1;1;1;4;2;4;1;6;4;27
"351800 Guarani d'Oeste";-;3;1;1;1;1;2;7;3;4;1;24
"351810 Guarantã";-;1;2;3;7;4;3;7;4;2;4;37
"351820 Guararapes";35;47;38;45;40;33;50;28;59;58;55;488
"351830 Guararema";21;25;20;19;20;9;18;11;11;16;25;195
"351840 Guaratinguetá";169;139;141;97;64;55;54;131;71;101;99;1121
"351850 Guareí";6;4;1;3;1;5;2;2;3;5;5;37
"351860 Guariba";26;17;11;19;14;18;10;30;21;15;16;197
"351870 Guarujá";83;85;105;100;82;116;107;97;115;112;84;1086
"351880 Guarulhos";493;540;525;515;543;584;497;458;490;615;643;5903
"351885 Guatapará";2;2;2;4;4;4;11;7;4;4;5;49
"351890 Guzolândia";11;7;11;14;11;4;11;5;1;4;3;82
"351900 Herculândia";17;30;37;61;65;71;81;87;66;99;83;697
"351905 Holambra";1;-;-;2;3;-;-;2;2;5;3;18
"351907 Hortolândia";104;80;97;67;70;71;75;76;94;75;99;908
"351910 Iacanga";5;12;2;8;8;9;4;9;9;3;6;75
"351920 Iacri";16;14;14;17;13;16;9;3;9;6;3;120
"351925 Iaras";9;4;8;9;11;6;20;8;8;6;2;91
"351930 Ibaté";62;50;40;37;56;52;35;35;28;47;26;468
"351940 Ibirá";11;2;4;15;11;4;11;6;3;6;10;83
"351950 Ibirarema";2;7;3;9;7;3;2;7;2;2;9;53
"351960 Ibitinga";19;25;27;35;49;53;35;26;62;104;74;509
"351970 Ibiúna";57;60;11;18;29;31;27;22;30;30;20;335
"351980 Icém";2;1;1;11;3;3;2;3;4;2;10;42
"351990 Iepê";10;17;16;11;12;8;19;18;20;18;18;167
"352000 Igaraçu do Tietê";53;100;93;115;107;40;27;33;41;31;20;660
"352010 Igarapava";37;39;40;56;59;35;11;23;32;11;21;364
"352020 Igaratá";5;13;9;4;5;5;3;4;5;11;3;67
"352030 Iguape";22;14;19;21;16;9;13;10;5;4;6;139
"352042 Ilha Comprida";-;4;3;5;-;-;2;2;4;-;-;20
"352044 Ilha Solteira";14;31;13;32;28;32;26;33;26;18;31;284
"352040 Ilhabela";21;15;24;13;35;57;64;73;35;28;32;397
"352050 Indaiatuba";42;40;48;42;37;61;54;88;71;64;75;622
"352060 Indiana";3;2;6;5;14;6;3;11;4;4;1;59
"352070 Indiaporã";6;7;3;10;11;4;3;8;5;3;5;65
"352080 Inúbia Paulista";1;4;7;8;2;1;7;2;3;6;5;46
"352090 Ipaussu";28;31;26;44;40;47;29;30;29;26;35;365
"352100 Iperó";14;10;17;18;13;11;10;1;6;7;5;112
"352110 Ipeúna";-;1;1;-;1;-;2;2;1;3;-;11
"352115 Ipiguá";1;2;1;1;-;1;6;6;2;3;5;28
"352120 Iporanga";-;1;3;-;1;-;2;1;3;2;7;20
"352130 Ipuã";15;7;7;12;13;3;12;8;5;5;4;91
"352140 Iracemápolis";2;3;6;7;9;6;7;8;19;14;7;88
"352150 Irapuã";4;12;4;13;12;10;9;8;5;11;6;94
"352160 Irapuru";8;6;11;8;5;4;13;11;11;8;7;92
"352170 Itaberá";19;11;17;19;16;21;16;23;20;12;14;188
"352180 Itaí";34;22;19;15;22;15;14;23;24;21;13;222
"352190 Itajobi";9;12;12;6;17;11;5;8;3;6;14;103
"352200 Itaju";3;2;4;5;5;1;4;-;-;10;1;35
"352210 Itanhaém";39;37;30;53;27;10;15;18;10;10;19;268
"352215 Itaóca";-;5;4;7;2;4;6;11;2;-;3;44
"352220 Itapecerica da Serra";104;102;112;95;111;119;98;114;150;136;161;1302
"352230 Itapetininga";55;54;49;51;73;56;64;55;58;68;62;645
"352240 Itapeva";101;117;108;91;68;49;47;54;59;53;89;836
"352250 Itapevi";35;52;72;61;51;59;48;59;66;65;58;626
"352260 Itapira";94;77;44;50;42;28;50;62;70;55;88;660
"352265 Itapirapuã Paulista";2;3;2;3;-;2;2;5;-;1;1;21
"352270 Itápolis";54;40;34;39;34;22;48;30;25;41;43;410
"352280 Itaporanga";28;14;9;13;23;22;14;14;16;19;15;187
"352290 Itapuí";13;10;13;23;16;23;6;16;9;11;10;150
"352300 Itapura";6;3;2;6;8;10;4;4;4;3;1;51
"352310 Itaquaquecetuba";134;181;169;121;138;148;184;209;201;209;181;1875
"352320 Itararé";120;108;106;111;172;164;184;184;84;116;113;1462
"352330 Itariri";5;3;5;3;1;3;1;1;-;-;-;22
"352340 Itatiba";38;41;30;34;30;26;29;40;27;33;42;370
"352350 Itatinga";18;26;18;19;9;11;5;8;3;6;12;135
"352360 Itirapina";15;14;15;10;6;6;6;1;6;11;6;96
"352370 Itirapuã";-;6;5;4;7;9;7;8;10;5;2;63
"352380 Itobi";5;8;11;12;7;8;7;9;5;7;5;84
"352390 Itu";50;56;50;64;45;43;34;36;78;51;33;540
"352400 Itupeva";15;21;15;10;14;13;18;25;23;12;21;187
"352410 Ituverava";35;26;21;27;26;14;9;11;9;8;19;205
"352420 Jaborandi";4;4;1;1;1;1;1;2;6;6;4;31
"352430 Jaboticabal";39;51;45;36;31;50;33;35;26;45;38;429
"352440 Jacareí";114;135;136;151;178;165;191;136;196;166;133;1701
"352450 Jaci";23;14;22;31;21;11;7;6;3;6;6;150
"352460 Jacupiranga";2;6;12;5;4;4;5;5;2;1;3;49
"352470 Jaguariúna";37;31;22;24;15;13;23;28;19;26;35;273
"352480 Jales";73;76;74;55;46;57;53;49;44;34;32;593
"352490 Jambeiro";-;3;-;-;1;1;1;-;-;1;1;8
"352500 Jandira";204;103;66;58;48;53;61;47;48;17;19;724
"352510 Jardinópolis";63;31;13;7;11;18;21;16;12;21;11;224
"352520 Jarinu";7;10;9;12;5;7;19;12;6;26;15;128
"352530 Jaú";80;64;80;66;73;80;77;66;44;67;61;758
"352540 Jeriquara";2;-;1;-;1;1;-;3;2;1;2;13
"352550 Joanópolis";4;13;9;5;11;4;3;6;14;5;4;78
"352560 João Ramalho";3;3;6;5;9;10;5;8;15;10;6;80
"352570 José Bonifácio";40;15;18;40;17;32;12;26;18;36;28;282
"352580 Júlio Mesquita";4;3;2;6;5;2;2;4;5;3;3;39
"352585 Jumirim";3;1;2;1;1;1;1;4;2;3;2;21
"352590 Jundiaí";116;201;150;137;168;205;171;184;198;228;230;1988
"352600 Junqueirópolis";25;31;30;18;22;19;26;24;35;21;26;277
"352610 Juquiá";13;15;7;10;5;14;10;12;11;-;1;98
"352620 Juquitiba";16;21;12;11;12;8;13;17;21;22;26;179
"352630 Lagoinha";4;2;3;-;-;1;1;2;1;1;1;16
"352640 Laranjal Paulista";28;40;48;44;51;65;50;58;30;38;32;484
"352650 Lavínia";11;12;11;7;13;8;11;7;7;7;13;107
"352660 Lavrinhas";9;4;8;5;5;8;2;2;3;3;1;50
"352670 Leme";27;31;38;32;21;23;24;31;25;23;40;315
"352680 Lençóis Paulista";55;45;42;25;36;35;23;11;15;17;15;319
"352690 Limeira";72;89;72;103;69;73;53;61;153;152;112;1009
"352700 Lindóia";3;4;6;12;-;2;6;11;5;4;4;57
"352710 Lins";38;29;47;42;42;31;32;30;41;32;37;401
"352720 Lorena";87;50;58;42;47;57;34;47;36;35;45;538
"352725 Lourdes";3;1;3;1;1;1;2;1;2;2;2;19
"352730 Louveira";18;19;7;10;19;19;23;13;19;25;23;195
"352740 Lucélia";4;11;31;41;49;28;23;23;15;27;26;278
"352750 Lucianópolis";1;5;4;2;2;-;3;4;3;2;1;27
"352760 Luís Antônio";7;3;5;4;3;1;2;5;2;6;2;40
"352770 Luiziânia";2;2;2;4;2;2;2;1;1;2;4;24
"352780 Lupércio";1;6;3;4;4;2;4;3;2;2;6;37
"352790 Lutécia";1;1;2;1;1;-;2;1;1;1;1;12
"352800 Macatuba";31;16;24;13;15;19;18;23;14;14;19;206
"352810 Macaubal";3;8;8;5;4;5;3;8;9;6;4;63
"352820 Macedônia";4;3;4;1;2;-;1;2;3;3;2;25
"352830 Magda";6;5;4;1;2;3;4;3;4;10;-;42
"352840 Mairinque";8;6;7;7;8;5;10;7;20;6;12;96
"352850 Mairiporã";56;59;52;66;89;77;53;58;63;66;62;701
"352860 Manduri";12;10;13;18;6;8;8;17;9;2;12;115
"352870 Marabá Paulista";9;13;5;13;11;6;6;3;8;1;5;80
"352880 Maracaí";12;18;18;20;20;22;27;21;17;20;27;222
"352885 Marapoama";4;1;5;1;-;1;1;-;2;5;3;23
"352890 Mariápolis";7;6;6;4;3;3;5;4;2;-;5;45
"352900 Marília";144;130;140;176;178;107;107;128;124;148;147;1529
"352910 Marinópolis";5;7;2;5;4;3;1;10;2;3;5;47
"352920 Martinópolis";35;61;51;40;38;43;31;31;30;21;23;404
"352930 Matão";31;40;34;53;42;43;41;42;41;34;45;446
"352940 Mauá";182;154;206;159;143;133;125;159;171;151;129;1712
"352950 Mendonça";2;3;-;2;-;1;4;8;2;1;5;28
"352960 Meridiano";3;1;3;2;2;1;2;-;1;1;2;18
"352965 Mesópolis";4;3;-;3;1;-;2;5;5;3;3;29
"352970 Miguelópolis";9;11;5;17;13;6;19;13;5;8;23;129
"352980 Mineiros do Tietê";7;6;4;4;4;2;5;3;2;5;1;43
"353000 Mira Estrela";-;1;2;1;-;1;1;1;-;-;6;13
"352990 Miracatu";10;12;8;2;4;4;3;9;3;6;2;63
"353010 Mirandópolis";47;51;44;48;43;59;44;40;40;46;48;510
"353020 Mirante do Paranapanema";6;9;9;6;6;13;10;15;12;7;7;100
"353030 Mirassol";47;42;61;82;65;63;79;105;86;70;66;766
"353040 Mirassolândia";-;-;-;4;3;4;5;2;1;4;3;26
